ID,Type,Amount,Price,RP,Smallsell,PV
134,Sell,700,68.0887660384,75,1,0.0
135,Sell,700,67.826148872,74,1,0.0
136,Buy,6500,68.2586692127,98,0,6689.3495828495
137,Sell,4400,68.5358832573,86,0,0.0
138,Sell,600,67.8775611551,42,1,0.0
139,Sell,4000,68.1910339943,100,0,0.0
140,Sell,4800,67.9343370913,89,0,0.0
141,Sell,600,68.1749613652,80,1,0.0
142,Sell,5600,68.3703434657,98,0,0.0
143,Sell,600,67.4956604694,94,1,0.0
144,Sell,4800,68.1258391768,68,0,0.0
145,Sell,400,67.8666947738,82,1,0.0
146,Sell,300,67.8575853618,71,1,0.0
147,Sell,400,68.227521309,84,1,0.0
148,Sell,400,67.842180356,100,1,0.0
149,Sell,4400,67.7045382117,60,0,0.0
150,Sell,500,68.1103042188,58,1,0.0
151,Sell,300,68.2619023142,48,1,0.0
152,Buy,8500,68.0580287488,87,0,5921.0485011455
153,Buy,4000,68.4231176881,75,0,5131.7338266044
154,Sell,700,67.7409266703,89,1,0.0
155,Sell,300,67.9312814068,74,1,0.0
156,Sell,500,67.97146175,86,1,0.0
157,Sell,600,68.6418542641,76,1,0.0
158,Sell,5200,67.8322900776,88,0,0.0
159,Buy,6500,67.9876341322,70,0,4759.1343892563
160,Sell,600,68.4499049343,51,1,0.0
161,Sell,600,67.9259055786,81,1,0.0
162,Sell,700,68.1556167185,61,1,0.0
163,Sell,700,68.4055836327,74,1,0.0
164,Sell,5600,67.6253290113,41,0,0.0
165,Sell,600,67.8471113409,87,1,0.0
166,Sell,500,68.0858643479,56,1,0.0
167,Sell,700,68.256154321,96,1,0.0
168,Sell,600,67.7611603821,63,1,0.0
169,Sell,4800,68.206237955,67,0,0.0
170,Sell,500,68.30791995,82,1,0.0
171,Buy,7000,67.2839853345,52,0,3498.7672373922
172,Sell,4800,67.7531690369,41,0,0.0
173,Sell,4000,67.9353542881,53,0,0.0
174,Buy,8500,67.7748957793,86,0,5828.6410370165
175,Sell,600,68.1901697776,54,1,0.0
176,Sell,700,67.6345345116,43,1,0.0
177,Sell,700,67.9229956034,47,1,0.0
178,Sell,400,67.8956234869,80,1,0.0
179,Buy,5000,68.2573100938,52,0,3549.3801248779
180,Buy,6500,67.9998335797,53,0,3603.9911797239
181,Sell,5200,68.0103942593,88,0,0.0
182,Buy,6000,67.7485240517,71,0,4810.1452076724
183,Sell,400,67.46627149,71,1,0.0
184,Sell,6000,67.7325265957,95,0,0.0
185,Buy,5500,67.7790482871,67,0,4541.1962352345
186,Sell,500,67.4460469544,40,1,0.0
187,Sell,400,67.9380457054,60,1,0.0
188,Sell,700,67.6505559786,100,1,0.0
189,Sell,600,67.5790052032,86,1,0.0
190,Sell,4800,67.8012526677,96,0,0.0
191,Sell,5600,67.5925093386,52,0,0.0
192,Buy,8000,68.1183221966,94,0,6403.1222864802
193,Buy,9000,68.3194565271,62,0,4235.8063046829
194,Sell,600,67.8397908019,59,1,0.0
195,Sell,700,68.0890887915,47,1,0.0
196,Sell,700,67.8186350816,54,1,0.0
197,Sell,400,67.0198052322,59,1,0.0
198,Sell,4800,68.5605101435,41,0,0.0
199,Buy,4000,67.8452214906,91,0,6173.9151556471
200,Sell,300,67.5314650755,45,1,0.0
201,Sell,700,67.5795672781,69,1,0.0
202,Sell,400,68.3492885321,80,1,0.0
203,Buy,7500,67.8835743745,72,0,4887.6173549634
204,Sell,600,68.0687087257,65,1,0.0
205,Sell,4800,67.9412986201,72,0,0.0
206,Buy,8000,68.2641889515,84,0,5734.191871924
207,Buy,6500,67.8450992607,70,0,4749.1569482474
208,Sell,600,68.4810722555,52,1,0.0
209,Sell,300,67.8346785512,60,1,0.0
210,Sell,5200,67.5776946233,57,0,0.0
211,Sell,600,68.3484669958,93,1,0.0
212,Buy,7500,68.1699817882,83,0,5658.1084884225
213,Sell,300,67.8327285423,55,1,0.0
214,Sell,600,68.2965015233,55,1,0.0
215,Buy,5500,68.206380333,92,0,6274.9869906382
216,Sell,4800,68.2092493358,80,0,0.0
217,Buy,8000,67.6882566293,54,0,3655.1658579813
218,Buy,4500,67.6997477789,61,0,4129.6846145146
219,Buy,8000,68.3484100617,61,0,4169.2530137654
220,Buy,9000,67.8964515299,98,0,6653.8522499334
221,Buy,5000,67.8218054928,57,0,3865.8429130921
222,Sell,400,68.3396010845,47,1,0.0
223,Buy,4500,67.39275629,58,0,3908.7798648202
224,Sell,400,67.9971467272,83,1,0.0
225,Sell,300,68.0582686425,58,1,0.0
226,Sell,4000,68.0978051398,54,0,0.0
227,Sell,4000,67.4386979768,89,0,0.0
228,Sell,500,67.9465327395,58,1,0.0
229,Sell,700,67.545531246,46,1,0.0
230,Sell,4400,68.0419937503,66,0,0.0
231,Buy,7500,68.7679782568,51,0,3507.1668910947
232,Sell,500,68.3417811412,51,1,0.0
233,Sell,400,68.4233577561,87,1,0.0
234,Sell,5200,68.0709575751,56,0,0.0
235,Sell,4800,67.8375296866,54,0,0.0
236,Sell,400,68.3670103429,100,1,0.0
237,Sell,300,68.1178509258,84,1,0.0
238,Sell,600,68.1201190947,84,1,0.0
239,Sell,300,67.2195758546,52,1,0.0
240,Sell,4800,68.6302228365,45,0,0.0
241,Sell,700,67.7419582568,60,1,0.0
242,Sell,400,67.7588964429,42,1,0.0
243,Buy,6500,68.0591732393,59,0,4015.4912211203
244,Sell,300,67.8815626327,58,1,0.0
245,Sell,4400,67.5001357894,78,0,0.0
246,Sell,5600,67.5923787891,51,0,0.0
247,Sell,300,68.4333154978,83,1,0.0
248,Sell,600,68.2438968035,77,1,0.0
249,Sell,400,67.8320986648,80,1,0.0
250,Sell,400,68.2791015352,44,1,0.0
251,Sell,700,68.3146366031,61,1,0.0
252,Buy,7000,67.6166284816,85,0,5747.4134209367
253,Sell,4800,67.7082051313,71,0,0.0
254,Sell,400,68.0064348329,54,1,0.0
255,Sell,600,67.7851880609,55,1,0.0
256,Sell,400,68.0914378944,66,1,0.0
257,Buy,6500,68.4284307851,98,0,6705.9862169359
258,Sell,600,68.0068142967,89,1,0.0
259,Sell,400,67.8861143045,73,1,0.0
260,Sell,300,68.6138268163,71,1,0.0
261,Sell,700,67.5111054058,68,1,0.0
262,Sell,400,67.4232171564,100,1,0.0
263,Sell,4000,68.295019475,70,0,0.0
264,Sell,700,67.761179278,95,1,0.0
265,Sell,300,67.4104457383,42,1,0.0
266,Buy,6500,68.1655316476,98,0,6680.222101466
267,Sell,300,68.2180673677,59,1,0.0
268,Buy,5500,68.0378746388,71,0,4830.6890993515
269,Buy,6500,67.7110640944,62,0,4198.0859738554
270,Sell,500,68.2271779799,90,1,0.0
271,Sell,500,68.4501698585,60,1,0.0
272,Sell,4000,67.7087733147,71,0,0.0
273,Sell,5200,67.9278153477,81,0,0.0
274,Sell,6000,67.8573532123,44,0,0.0
275,Sell,300,67.9289102884,82,1,0.0
276,Sell,500,68.4766986264,59,1,0.0
277,Buy,7000,68.3050388444,88,0,6010.8434183053
278,Sell,300,67.7937026086,99,1,0.0
279,Sell,600,67.6160528956,50,1,0.0
280,Sell,300,68.2941903042,61,1,0.0
281,Buy,8500,68.2340622892,56,0,3821.1074881973
282,Sell,4400,68.1754260755,44,0,0.0
283,Buy,5500,67.981298466,89,0,6050.3355634722
284,Sell,700,67.5726209717,100,1,0.0
285,Sell,700,67.8962803396,80,1,0.0
286,Buy,5500,68.1979783008,80,0,5455.8382640624
287,Sell,400,67.9533232143,69,1,0.0
288,Sell,400,68.1524901092,56,1,0.0
289,Sell,500,67.9696542069,84,1,0.0
290,Sell,700,67.8258414069,72,1,0.0
291,Buy,7000,68.3098433278,60,0,4098.5905996651
292,Sell,4000,67.6818671729,97,0,0.0
293,Sell,700,67.9403313404,79,1,0.0
294,Sell,600,68.0824113752,55,1,0.0
295,Sell,4800,68.0486322447,85,0,0.0
296,Sell,700,67.3834881622,51,1,0.0
297,Sell,600,67.408005617,60,1,0.0
298,Sell,700,68.2207171567,65,1,0.0
299,Sell,600,67.7765150892,76,1,0.0
300,Sell,4800,68.0084814144,90,0,0.0
301,Sell,600,67.6730647055,76,1,0.0
302,Sell,600,67.7679473252,84,1,0.0
303,Sell,700,68.115704278,47,1,0.0
304,Buy,8500,67.7487390308,84,0,5690.8940785897
305,Buy,7500,68.0187032972,97,0,6597.8142198257
306,Sell,400,67.9703616547,78,1,0.0
307,Sell,700,68.2130820626,70,1,0.0
308,Sell,500,67.1286634493,92,1,0.0
309,Sell,5200,67.9215669728,43,0,0.0
310,Sell,4400,67.9623004816,84,0,0.0
311,Sell,500,68.1476419923,88,1,0.0
312,Sell,6000,67.8049731279,53,0,0.0
313,Sell,5200,67.6045317201,83,0,0.0
314,Sell,4400,68.355608562,80,0,0.0
315,Sell,700,67.4980748213,50,1,0.0
316,Sell,500,68.0072458039,43,1,0.0
317,Sell,600,68.0075678546,65,1,0.0
318,Sell,600,68.572566711,95,1,0.0
319,Sell,400,67.6060484492,53,1,0.0
320,Sell,400,67.6704864294,76,1,0.0
321,Sell,700,67.4072278856,43,1,0.0
322,Sell,4800,68.1340035962,60,0,0.0
323,Sell,5200,67.9710950177,68,0,0.0
324,Sell,600,68.1217843324,81,1,0.0
325,Sell,4800,67.713356878,63,0,0.0
326,Sell,400,68.1519638672,67,1,0.0
327,Sell,700,67.5205017871,79,1,0.0
328,Sell,600,68.2847205225,67,1,0.0
329,Sell,700,67.7297598498,47,1,0.0
330,Sell,4800,67.8899137459,68,0,0.0
331,Buy,8500,67.9183371012,90,0,6112.6503391098
332,Sell,700,68.0874858962,81,1,0.0
333,Sell,400,68.1926290632,98,1,0.0
334,Sell,300,67.9799353432,90,1,0.0
335,Sell,700,68.0446425517,77,1,0.0
336,Buy,6500,67.6738449091,62,0,4195.7783843638
337,Sell,400,68.2102468562,68,1,0.0
338,Buy,8000,67.331327932,81,0,5453.8375624914
339,Sell,300,68.0232393834,90,1,0.0
340,Sell,6000,68.5332975067,88,0,0.0
341,Sell,700,68.0765459685,48,1,0.0
342,Sell,600,67.8254679637,47,1,0.0
343,Sell,700,67.8726555365,100,1,0.0
344,Sell,400,67.8534055747,85,1,0.0
345,Buy,8500,68.1505372832,71,0,4838.6881471062
346,Sell,600,68.5429294304,41,1,0.0
347,Buy,6500,68.0401401639,62,0,4218.4886901622
348,Buy,5500,68.1350316749,44,0,2997.9413936976
349,Sell,400,68.1892283752,50,1,0.0
350,Buy,6500,68.0974387425,55,0,3745.3591308351
351,Sell,700,68.1925759377,60,1,0.0
352,Sell,400,68.2543118322,62,1,0.0
353,Sell,5200,67.3438868467,93,0,0.0
354,Sell,300,68.4201119781,60,1,0.0
355,Buy,7000,68.0461164054,96,0,6532.4271749165
356,Sell,500,67.8830384766,87,1,0.0
357,Sell,700,68.5238923821,74,1,0.0
358,Sell,4400,67.8844802073,96,0,0.0
359,Sell,300,68.0975292866,70,1,0.0
360,Sell,700,67.9798533607,86,1,0.0
361,Sell,600,67.9304416414,87,1,0.0
362,Buy,7000,68.6636651121,94,0,6454.3845205359
363,Sell,300,67.8775074898,66,1,0.0
364,Sell,5200,67.6833324234,53,0,0.0
365,Sell,5200,68.0178175227,84,0,0.0
366,Sell,700,68.2767692159,87,1,0.0
367,Sell,500,67.5153630512,76,1,0.0
368,Buy,5500,68.2646386579,90,0,6143.8174792101
369,Sell,4800,67.5337850024,87,0,0.0
370,Sell,500,68.0112427779,81,1,0.0
371,Sell,500,68.1702788863,77,1,0.0
372,Buy,5500,68.4690717757,84,0,5751.4020291592
373,Buy,6500,67.6481763865,91,0,6155.9840511716
374,Buy,8500,67.927270821,91,0,6181.3816447109
375,Buy,4000,67.6711399779,40,0,2706.8455991155
376,Sell,700,67.558304421,60,1,0.0
377,Buy,5000,67.9822453616,69,0,4690.7749299496
378,Sell,600,67.6714940927,62,1,0.0
379,Sell,500,68.0106330588,66,1,0.0
380,Sell,400,68.2596165936,72,1,0.0
381,Buy,4500,68.2103816958,86,0,5866.0928258396
382,Buy,5500,68.0075330569,51,0,3468.3841859043
383,Buy,5500,67.9891947977,44,0,2991.524571098
384,Sell,400,68.228132926,93,1,0.0
385,Sell,700,68.2927558879,43,1,0.0
386,Buy,5000,67.9236600225,64,0,4347.1142414427
387,Buy,7500,67.6391170446,99,0,6696.2725874202
388,Buy,8500,67.8698608319,100,0,6786.9860831871
389,Buy,8500,67.69661952,91,0,6160.3923763165
390,Sell,400,68.0907203776,65,1,0.0
391,Sell,700,68.1444994103,97,1,0.0
392,Buy,8500,68.2209317587,48,0,3274.6047244163
393,Sell,400,68.0737949614,62,1,0.0
394,Sell,300,68.3847963609,63,1,0.0
395,Sell,4400,68.6097952535,62,0,0.0
396,Sell,600,67.7564675887,95,1,0.0
397,Sell,600,67.7110008641,49,1,0.0
398,Buy,4000,68.1379733357,82,0,5587.3138135263
399,Sell,700,67.6399998168,61,1,0.0
400,Sell,5200,68.4426385179,49,0,0.0
401,Sell,600,67.724175959,73,1,0.0
402,Sell,700,67.8660464747,43,1,0.0
403,Buy,6000,68.3068011889,75,0,5123.0100891701
404,Sell,300,67.7688428073,92,1,0.0
405,Sell,4000,68.1299120368,97,0,0.0
406,Buy,7000,67.9824075278,44,0,2991.2259312231
407,Sell,600,67.4871217551,99,1,0.0
408,Sell,500,68.0124442109,43,1,0.0
409,Sell,4800,67.6005207513,42,0,0.0
410,Sell,700,68.2071763187,61,1,0.0
411,Buy,6000,68.1767538418,63,0,4295.1354920336
412,Sell,5600,68.0550751972,55,0,0.0
413,Buy,8000,67.9850661253,94,0,6390.5962157825
414,Sell,400,67.9473950957,65,1,0.0
415,Sell,300,68.3635025529,71,1,0.0
416,Sell,5200,68.3325770149,85,0,0.0
417,Sell,700,67.6811648655,61,1,0.0
418,Buy,6500,68.0474720436,67,0,4559.1806269236
419,Sell,700,68.1383656992,65,1,0.0
420,Sell,6000,67.9906549108,57,0,0.0
421,Sell,600,67.83814732,71,1,0.0
422,Sell,400,68.5730784901,63,1,0.0
423,Sell,5200,67.6887030949,92,0,0.0
424,Sell,700,67.8032187248,80,1,0.0
425,Sell,4800,67.6058883169,99,0,0.0
426,Sell,700,68.3174100168,89,1,0.0
427,Buy,8500,68.0671554049,58,0,3947.8950134862
428,Sell,700,67.936400633,52,1,0.0
429,Sell,4400,68.2216914707,55,0,0.0
430,Sell,6000,67.9529729331,54,0,0.0
431,Sell,400,67.7259533449,98,1,0.0
432,Sell,600,67.8756594074,45,1,0.0
433,Sell,500,68.3526141546,59,1,0.0
434,Sell,500,68.3250132766,89,1,0.0
435,Sell,300,67.8485046135,96,1,0.0
436,Sell,300,68.5029641669,99,1,0.0
437,Sell,500,67.9920627566,59,1,0.0
438,Sell,4000,67.888948597,84,0,0.0
439,Sell,600,67.9390418161,60,1,0.0
440,Sell,500,68.0721043203,72,1,0.0
441,Buy,6000,68.2785660101,82,0,5598.8424128289
442,Sell,400,67.8921357194,68,1,0.0
443,Sell,700,68.1411231464,97,1,0.0
444,Sell,6000,68.2924660738,45,0,0.0
445,Sell,300,67.9696948552,79,1,0.0
446,Sell,300,67.855714536,42,1,0.0
447,Sell,700,68.0154512341,40,1,0.0
448,Sell,5200,68.2669230762,87,0,0.0
449,Sell,5600,67.4568033474,66,0,0.0
450,Sell,300,67.9637432466,51,1,0.0
451,Sell,4400,68.1054445864,60,0,0.0
452,Sell,700,68.2138413206,52,1,0.0
453,Sell,4400,67.7599679315,55,0,0.0
454,Buy,8000,68.0249456666,94,0,6394.3448926626
455,Sell,600,68.0487286689,49,1,0.0
456,Sell,4800,67.5339932944,67,0,0.0
457,Sell,400,67.8708507121,67,1,0.0
458,Sell,4000,68.040457446,56,0,0.0
459,Sell,400,67.8609546378,50,1,0.0
460,Sell,600,67.6005925222,84,1,0.0
461,Sell,700,68.2479644087,82,1,0.0
462,Sell,300,68.1501382676,48,1,0.0
463,Sell,400,68.1819046955,52,1,0.0
464,Sell,600,68.2815584272,69,1,0.0
465,Sell,400,68.0395692763,57,1,0.0
466,Sell,700,67.74120719,71,1,0.0
467,Sell,700,68.1745452822,80,1,0.0
468,Sell,700,68.1209558018,90,1,0.0
469,Sell,400,67.6834026814,98,1,0.0
470,Sell,6000,68.2730340341,59,0,0.0
471,Sell,4000,68.2739802566,89,0,0.0
472,Buy,5000,67.6402340233,54,0,3652.5726372583
473,Sell,600,67.762829974,74,1,0.0
474,Buy,7500,68.3295032464,66,0,4509.7472142609
475,Sell,6000,68.0285692563,82,0,0.0
476,Sell,600,68.0031994751,55,1,0.0
477,Sell,300,68.073667057,43,1,0.0
478,Sell,4000,67.887912159,72,0,0.0
479,Sell,500,68.3737063258,60,1,0.0
480,Sell,500,67.3635262416,87,1,0.0
481,Sell,300,68.0586111113,81,1,0.0
482,Sell,300,68.2187745979,49,1,0.0
483,Sell,5600,67.5982882997,73,0,0.0
484,Sell,400,68.0761195463,94,1,0.0
485,Sell,400,68.0633939772,57,1,0.0
486,Sell,300,67.8295933409,65,1,0.0
487,Sell,700,67.8636148423,74,1,0.0
488,Sell,4000,67.7456237594,61,0,0.0
489,Sell,500,67.7902966361,93,1,0.0
490,Sell,300,67.9266495078,59,1,0.0
491,Sell,700,67.7075623931,95,1,0.0
492,Sell,300,67.4479485451,70,1,0.0
493,Sell,500,67.7632772448,97,1,0.0
494,Sell,300,68.0627885103,78,1,0.0
495,Sell,4400,67.694649851,53,0,0.0
496,Sell,5600,67.6835185465,41,0,0.0
497,Buy,9000,68.2444795005,48,0,3275.7350160255
498,Sell,600,68.270397893,88,1,0.0
499,Buy,4500,67.8178317032,91,0,6171.4226849946
500,Sell,5600,68.3208099749,93,0,0.0
501,Sell,700,67.7774051096,82,1,0.0
502,Sell,700,67.9101405578,87,1,0.0
503,Sell,600,68.1134436893,43,1,0.0
504,Sell,400,67.9067862819,94,1,0.0
505,Sell,600,67.1747235611,83,1,0.0
506,Buy,8500,68.4614566214,62,0,4244.6103105292
507,Sell,300,68.4095611821,40,1,0.0
508,Buy,6000,67.7262188516,69,0,4673.1091007579
509,Sell,4400,68.0378186226,94,0,0.0
510,Sell,300,67.8341149798,61,1,0.0
511,Buy,6500,68.0086581646,91,0,6188.7878929801
512,Sell,500,67.8622284601,41,1,0.0
513,Sell,500,67.7860920597,74,1,0.0
514,Sell,500,67.9885746538,62,1,0.0
515,Sell,600,67.7891649445,78,1,0.0
516,Sell,300,68.0337506763,65,1,0.0
517,Sell,400,67.9273130603,96,1,0.0
518,Sell,5200,68.0987937658,56,0,0.0
519,Sell,500,67.449296689,58,1,0.0
520,Sell,400,67.9784213801,71,1,0.0
521,Sell,600,67.8341159798,83,1,0.0
522,Sell,300,67.6983628727,42,1,0.0
523,Sell,300,68.6497668591,52,1,0.0
524,Sell,600,68.1577222164,54,1,0.0
525,Sell,700,68.006420389,79,1,0.0
526,Buy,8000,68.3187881011,60,0,4099.127286068
527,Sell,700,67.7701731752,72,1,0.0
528,Sell,4800,67.7790316948,50,0,0.0
529,Sell,4400,68.1209588538,96,0,0.0
530,Sell,700,67.9316015857,64,1,0.0
531,Sell,4000,67.8640941153,74,0,0.0
532,Sell,600,68.5527378061,94,1,0.0
533,Sell,400,67.4734408258,51,1,0.0
534,Buy,5000,67.7146779774,95,0,6432.8944078556
535,Buy,4500,68.2817323045,44,0,3004.3962213988
536,Buy,9000,67.9129905025,70,0,4753.9093351766
537,Sell,700,67.8850655744,83,1,0.0
538,Sell,4400,68.4880391142,92,0,0.0
539,Buy,4500,67.981480524,87,0,5914.3888055916
540,Buy,8500,67.4253676248,61,0,4112.9474251152
541,Sell,700,68.2523592944,44,1,0.0
542,Sell,300,67.8936463309,89,1,0.0
543,Buy,5500,67.9726736712,94,0,6389.4313250957
544,Buy,8500,68.342189392,55,0,3758.8204165623
545,Sell,500,68.5214590665,75,1,0.0
546,Sell,600,67.1984480815,48,1,0.0
547,Sell,400,67.2353128523,66,1,0.0
548,Sell,700,67.9508025321,68,1,0.0
549,Sell,600,67.9725779628,80,1,0.0
550,Sell,500,67.8939618397,90,1,0.0
551,Buy,8500,68.0452586258,86,0,5851.8922418198
552,Buy,8000,68.6808258687,62,0,4258.2112038579
553,Sell,4800,68.3698005298,47,0,0.0
554,Buy,6000,67.9964268018,49,0,3331.8249132887
555,Sell,300,67.7007162781,43,1,0.0
556,Buy,5000,67.9834640387,49,0,3331.1897378974
557,Sell,6000,68.0693254768,85,0,0.0
558,Sell,400,68.2517322154,43,1,0.0
559,Sell,700,68.3289425889,80,1,0.0
560,Buy,6000,68.4505283654,84,0,5749.8443826914
561,Sell,600,67.6081106624,78,1,0.0
562,Sell,4000,67.6160075018,85,0,0.0
563,Buy,5500,68.3076377533,84,0,5737.8415712743
564,Sell,300,68.1804430732,70,1,0.0
565,Sell,4000,68.1035334167,42,0,0.0
566,Sell,4000,67.9643441735,72,0,0.0
567,Buy,4500,68.1120121202,63,0,4291.0567635728
568,Sell,500,68.1601188987,57,1,0.0
569,Sell,500,68.2617107802,73,1,0.0
570,Sell,300,68.2477879302,68,1,0.0
571,Sell,4000,67.5533554427,51,0,0.0
572,Sell,400,67.8754166879,60,1,0.0
573,Sell,400,67.9295011798,65,1,0.0
574,Sell,700,67.1826326821,72,1,0.0
575,Sell,700,68.470460551,75,1,0.0
576,Sell,500,68.1485641365,95,1,0.0
577,Sell,300,68.4890197035,79,1,0.0
