ID,Type,Amount,Price,RP,Smallsell,PV
153,Buy,8000,68.5929505225,73,0,5007.2853881405
154,Buy,8500,67.7935680713,77,0,5220.1047414884
155,Sell,5600,67.5221847023,99,0,0.0
156,Sell,600,68.170729266,82,1,0.0
157,Sell,4400,67.4577702299,97,0,0.0
158,Buy,5500,68.1136291213,68,0,4631.7267802509
159,Sell,400,68.1033946291,65,1,0.0
160,Sell,700,68.2170171137,77,1,0.0
161,Sell,500,68.1037327442,55,1,0.0
162,Sell,600,68.1584625737,48,1,0.0
163,Sell,600,68.1978422345,80,1,0.0
164,Sell,400,67.2221125183,82,1,0.0
165,Sell,600,68.4825773921,99,1,0.0
166,Sell,500,68.1568195407,92,1,0.0
167,Sell,500,68.4631931586,100,1,0.0
168,Sell,6000,68.4300375831,100,0,0.0
169,Buy,4000,68.1979530116,59,0,4023.6792276857
170,Sell,5200,67.8380442226,89,0,0.0
171,Buy,6000,68.1802872671,43,0,2931.7523524866
172,Sell,4000,68.0934259542,72,0,0.0
173,Buy,9000,68.1588527419,88,0,5997.9790412866
174,Sell,500,68.0469800028,40,1,0.0
175,Sell,600,67.8729259689,95,1,0.0
176,Sell,4000,68.0380024124,65,0,0.0
177,Sell,600,68.0572398558,43,1,0.0
178,Sell,500,67.8331932601,96,1,0.0
179,Sell,400,68.1761725783,42,1,0.0
180,Buy,6500,68.5835915786,44,0,3017.6780294578
181,Sell,700,68.0892014041,52,1,0.0
182,Sell,400,67.680879092,62,1,0.0
183,Sell,500,68.2262115703,66,1,0.0
184,Buy,7000,67.4217566917,77,0,5191.4752652627
185,Sell,300,68.1365326556,62,1,0.0
186,Buy,7500,68.2966682492,90,0,6146.7001424307
187,Sell,700,68.1449427631,82,1,0.0
188,Sell,700,68.029557077,98,1,0.0
189,Sell,400,67.8189603118,43,1,0.0
190,Sell,600,68.0305729671,53,1,0.0
191,Buy,9000,68.2236184397,80,0,5457.8894751724
192,Sell,4800,68.1073394084,68,0,0.0
193,Sell,300,68.4889542726,74,1,0.0
194,Buy,6500,67.6374706538,45,0,3043.6861794201
195,Sell,400,68.1372488391,97,1,0.0
196,Sell,6000,67.7943790449,59,0,0.0
197,Buy,9000,67.9041741547,64,0,4345.8671458997
198,Buy,6000,68.1528250739,95,0,6474.5183820202
199,Sell,4000,68.1533580452,87,0,0.0
200,Sell,300,68.1750021746,50,1,0.0
201,Sell,5200,68.0913239005,98,0,0.0
202,Sell,600,67.9575592969,74,1,0.0
203,Sell,400,67.7894347144,84,1,0.0
204,Sell,300,67.8645063457,88,1,0.0
205,Sell,300,67.7776244707,71,1,0.0
206,Sell,700,68.1694145695,40,1,0.0
207,Sell,6000,67.9112557611,80,0,0.0
208,Sell,700,68.3866263421,76,1,0.0
209,Sell,700,67.9618097017,55,1,0.0
210,Buy,8500,67.4637253709,52,0,3508.1137192872
211,Sell,400,67.6542419904,78,1,0.0
212,Sell,600,68.1435027822,72,1,0.0
213,Sell,4800,67.9690187921,41,0,0.0
214,Sell,5600,67.8113905059,71,0,0.0
215,Sell,300,67.7641125169,91,1,0.0
216,Sell,400,67.7764572546,99,1,0.0
217,Sell,700,68.5799710747,63,1,0.0
218,Sell,500,67.7141163327,78,1,0.0
219,Buy,4000,68.1267402026,98,0,6676.42053985
220,Sell,600,67.926805893,56,1,0.0
221,Sell,500,67.7049261838,95,1,0.0
222,Sell,500,68.0202272245,88,1,0.0
223,Sell,6000,67.7048669479,76,0,0.0
224,Buy,7000,67.5098798059,62,0,4185.6125479672
225,Buy,7500,67.3624388291,81,0,5456.3575451557
226,Sell,4400,67.4934372049,78,0,0.0
227,Sell,400,67.9093457692,86,1,0.0
228,Sell,500,67.880909785,60,1,0.0
229,Sell,700,68.2138291661,53,1,0.0
230,Sell,4400,67.8027317311,85,0,0.0
231,Buy,8500,68.2354927195,45,0,3070.5971723792
232,Sell,400,68.1065146583,99,1,0.0
233,Buy,8000,67.5944906869,95,0,6421.4766152529
234,Sell,500,68.3044567493,44,1,0.0
235,Buy,8000,67.7846348052,42,0,2846.9546618188
236,Buy,9000,67.6304854816,68,0,4598.87301275
237,Sell,300,67.6013976491,80,1,0.0
238,Sell,700,67.6819037912,40,1,0.0
239,Buy,9000,67.867940554,60,0,4072.0764332428
240,Sell,300,67.8164054216,87,1,0.0
241,Buy,5000,68.3216361956,90,0,6148.9472576006
242,Sell,600,67.6667365205,56,1,0.0
243,Sell,600,67.6341073361,76,1,0.0
244,Sell,500,68.3194502792,66,1,0.0
245,Sell,700,68.1106019709,65,1,0.0
246,Buy,6000,67.8016479063,95,0,6441.1565510995
247,Sell,300,68.4021442807,92,1,0.0
248,Sell,400,67.8255976483,62,1,0.0
249,Buy,5500,68.361062477,99,0,6767.745185219
250,Sell,5600,68.3248722057,69,0,0.0
251,Sell,700,67.7912087729,99,1,0.0
252,Buy,4500,68.0227364507,43,0,2924.9776673785
253,Sell,500,67.723193916,87,1,0.0
254,Buy,8500,67.9254073987,91,0,6181.2120732823
255,Buy,5000,68.2073203092,43,0,2932.9147732955
256,Sell,600,68.1059574515,66,1,0.0
257,Sell,4400,68.2455807775,96,0,0.0
258,Sell,400,68.340366168,59,1,0.0
259,Sell,600,68.2101440269,89,1,0.0
260,Sell,4800,68.0635968069,71,0,0.0
261,Sell,400,67.6526349525,43,1,0.0
262,Sell,4400,67.9079631193,87,0,0.0
263,Sell,600,68.2106124623,46,1,0.0
264,Sell,300,68.2161228827,72,1,0.0
265,Sell,400,67.8203971728,79,1,0.0
266,Buy,6000,68.8856322387,54,0,3719.8241408888
267,Sell,300,67.7443094627,93,1,0.0
268,Buy,8500,67.8475049761,67,0,4545.7828333973
269,Sell,500,68.0053122414,90,1,0.0
270,Sell,400,68.2229352017,56,1,0.0
271,Sell,500,67.4369149403,65,1,0.0
272,Sell,400,67.8747506991,47,1,0.0
273,Sell,500,67.867841214,76,1,0.0
274,Sell,600,67.3459478933,88,1,0.0
275,Sell,400,68.1689065147,77,1,0.0
276,Sell,300,68.0761944755,58,1,0.0
277,Sell,400,68.3352688149,43,1,0.0
278,Sell,400,67.7730443559,58,1,0.0
279,Sell,6000,68.0474306368,90,0,0.0
280,Sell,4000,68.0206398659,93,0,0.0
281,Sell,300,67.8390027422,63,1,0.0
282,Sell,300,67.9152333495,66,1,0.0
283,Sell,400,68.1947036234,86,1,0.0
284,Sell,700,68.1711141585,40,1,0.0
285,Buy,7000,68.0655404165,75,0,5104.9155312409
286,Sell,300,68.2744043597,63,1,0.0
287,Sell,6000,68.0864906189,49,0,0.0
288,Buy,8000,67.885001578,56,0,3801.5600883656
289,Sell,700,67.5910371329,100,1,0.0
290,Sell,300,67.9193478075,98,1,0.0
291,Sell,600,68.2595079276,100,1,0.0
292,Sell,500,68.2914595695,52,1,0.0
293,Sell,500,68.256224228,80,1,0.0
294,Sell,400,68.0549878328,78,1,0.0
295,Sell,400,67.8010507312,40,1,0.0
296,Sell,700,67.8295918857,66,1,0.0
297,Sell,300,67.7182369523,68,1,0.0
298,Buy,7000,68.4666654934,61,0,4176.4665950979
299,Sell,500,68.3064577353,53,1,0.0
300,Sell,500,68.091045397,47,1,0.0
301,Sell,700,68.1159836902,60,1,0.0
302,Buy,7500,68.1556646547,75,0,5111.6748490995
303,Sell,700,67.813178688,58,1,0.0
304,Sell,4000,67.9361277197,78,0,0.0
305,Sell,5600,67.7294776236,49,0,0.0
306,Buy,7000,68.0814656922,73,0,4969.9469955311
307,Sell,4400,68.0596331888,53,0,0.0
308,Sell,600,67.8511577569,87,1,0.0
309,Buy,8000,67.8365733053,78,0,5291.2527178169
310,Sell,400,67.7709570175,82,1,0.0
311,Buy,7500,68.5204299444,61,0,4179.7462266062
312,Sell,600,67.7466054403,72,1,0.0
313,Sell,700,68.3485708726,71,1,0.0
314,Sell,4800,67.7038425328,75,0,0.0
315,Sell,500,68.0831658772,41,1,0.0
316,Sell,300,67.4648377093,70,1,0.0
317,Sell,500,68.248210017,51,1,0.0
318,Sell,400,67.6132314153,46,1,0.0
319,Buy,9000,67.8911714471,51,0,3462.4497438
320,Sell,300,67.8428223064,65,1,0.0
321,Sell,4000,68.7195191484,55,0,0.0
322,Sell,4800,67.6449638567,58,0,0.0
323,Sell,400,67.5977256815,84,1,0.0
324,Sell,400,67.9258846943,52,1,0.0
325,Sell,700,67.9407496877,61,1,0.0
326,Sell,500,67.9751184202,44,1,0.0
327,Sell,6000,67.9365301253,62,0,0.0
328,Sell,5200,68.1751909332,72,0,0.0
329,Sell,700,67.9728019579,42,1,0.0
330,Sell,400,67.8558683477,65,1,0.0
331,Sell,300,68.0256920759,94,1,0.0
332,Sell,600,67.7563711655,82,1,0.0
333,Sell,700,67.7585399686,80,1,0.0
334,Buy,7000,67.7653303485,42,0,2846.1438746387
335,Buy,4500,67.6955581345,63,0,4264.8201624726
336,Buy,6500,68.0242166102,46,0,3129.1139640699
337,Sell,4400,67.8234751519,47,0,0.0
338,Sell,300,67.7954069919,66,1,0.0
339,Buy,4000,68.4255425157,40,0,2737.0217006271
340,Sell,500,67.9144357234,74,1,0.0
341,Sell,4800,67.8893274258,63,0,0.0
342,Sell,600,68.5769336035,89,1,0.0
343,Sell,4400,67.4375332696,40,0,0.0
344,Sell,400,68.0356837305,49,1,0.0
345,Sell,400,67.697912937,88,1,0.0
346,Sell,600,68.0473663405,72,1,0.0
347,Sell,4400,67.9427816973,89,0,0.0
348,Sell,4800,68.0651438215,92,0,0.0
349,Sell,500,68.2621488588,57,1,0.0
350,Buy,7500,68.1681708133,94,0,6407.8080564545
351,Buy,4500,67.5601334149,93,0,6283.0924075811
352,Sell,300,68.1169528249,97,1,0.0
353,Sell,4800,68.0703808817,51,0,0.0
354,Buy,4000,67.8720002967,44,0,2986.368013055
355,Sell,300,68.1392276009,59,1,0.0
356,Sell,400,67.9564703093,53,1,0.0
357,Sell,500,67.8970157154,83,1,0.0
358,Sell,400,67.4842336786,73,1,0.0
359,Sell,400,67.8677727086,62,1,0.0
360,Sell,300,68.2012276971,82,1,0.0
361,Sell,700,67.7976150113,91,1,0.0
362,Buy,7000,67.725924241,48,0,3250.8443635695
363,Sell,600,67.8067404124,61,1,0.0
364,Sell,600,68.2337041122,71,1,0.0
365,Sell,5200,68.3944200888,92,0,0.0
366,Sell,600,67.5702781266,76,1,0.0
367,Sell,600,67.896937143,57,1,0.0
368,Sell,500,68.1346487298,74,1,0.0
369,Sell,5200,67.6839787555,52,0,0.0
370,Buy,9000,67.8819005,44,0,2986.803622001
371,Buy,6000,67.9841003993,51,0,3467.1891203658
372,Sell,600,68.142144996,79,1,0.0
373,Sell,500,67.8071788297,71,1,0.0
374,Sell,600,68.2199113162,83,1,0.0
375,Sell,4800,68.0728231483,100,0,0.0
376,Buy,4000,67.9541773985,70,0,4756.7924178962
377,Sell,400,67.790352594,87,1,0.0
378,Sell,500,67.5361985123,68,1,0.0
379,Sell,500,67.9839878459,44,1,0.0
380,Sell,300,68.059648616,65,1,0.0
381,Sell,300,67.9601292064,55,1,0.0
382,Sell,600,67.5467374045,59,1,0.0
383,Sell,700,67.8808654232,47,1,0.0
384,Sell,300,67.7129629132,56,1,0.0
385,Sell,4000,68.1621288911,65,0,0.0
386,Sell,400,68.1925929474,92,1,0.0
387,Sell,600,68.6830495177,73,1,0.0
388,Sell,5600,67.9593911633,97,0,0.0
389,Sell,400,67.5597377939,65,1,0.0
390,Sell,300,67.408978348,100,1,0.0
391,Sell,500,68.2732806021,67,1,0.0
392,Sell,700,67.9383075605,51,1,0.0
393,Sell,700,67.8397279788,72,1,0.0
394,Sell,700,67.6064769347,75,1,0.0
395,Sell,5200,67.8535083669,70,0,0.0
396,Sell,5200,68.1697956006,77,0,0.0
397,Sell,500,68.1432275026,57,1,0.0
398,Buy,7000,68.1435758788,51,0,3475.3223698173
399,Sell,700,67.8833087625,65,1,0.0
400,Buy,4000,68.0713486273,86,0,5854.1359819476
401,Sell,700,68.1148455327,47,1,0.0
402,Buy,4000,67.8724049671,80,0,5429.7923973641
403,Sell,5200,67.8503239359,76,0,0.0
404,Sell,500,68.0028372636,47,1,0.0
405,Sell,4400,68.0956310579,79,0,0.0
406,Sell,300,67.9040715313,69,1,0.0
407,Sell,400,68.1940452511,64,1,0.0
408,Sell,500,67.9965171963,47,1,0.0
409,Buy,7500,68.2698757148,47,0,3208.6841585947
410,Sell,5600,68.0771888367,80,0,0.0
411,Sell,400,68.3184965991,58,1,0.0
412,Sell,400,67.8067841049,98,1,0.0
413,Sell,300,67.944418089,54,1,0.0
414,Sell,400,68.4685829849,88,1,0.0
415,Sell,400,67.3900069442,65,1,0.0
416,Sell,300,68.2648169601,96,1,0.0
417,Sell,300,67.8367784275,50,1,0.0
418,Sell,600,67.9027670617,57,1,0.0
419,Sell,600,68.1822792996,80,1,0.0
420,Sell,700,68.2433013013,43,1,0.0
421,Sell,600,67.6894459433,54,1,0.0
422,Buy,4500,67.8515524913,90,0,6106.6397242152
423,Sell,500,67.7925097961,51,1,0.0
424,Sell,500,67.929456034,46,1,0.0
425,Sell,300,67.8744365798,59,1,0.0
426,Buy,8000,67.9340216418,78,0,5298.8536880565
427,Sell,500,67.8837360119,96,1,0.0
428,Sell,300,68.463515488,41,1,0.0
429,Sell,500,68.0034354458,88,1,0.0
430,Sell,700,67.8683232053,91,1,0.0
431,Sell,600,67.3999886337,62,1,0.0
432,Sell,600,67.7561601598,90,1,0.0
433,Sell,600,67.7826137982,85,1,0.0
434,Buy,6500,68.2213468759,54,0,3683.9527312998
435,Sell,400,67.8430257167,62,1,0.0
436,Sell,4800,68.0886993465,49,0,0.0
437,Sell,700,68.3122141905,50,1,0.0
438,Sell,400,68.2018544234,97,1,0.0
439,Sell,300,67.7177769779,55,1,0.0
440,Sell,600,68.0135536062,97,1,0.0
441,Sell,700,68.4893134426,50,1,0.0
442,Sell,700,67.2939634563,49,1,0.0
443,Sell,400,67.9573731831,59,1,0.0
444,Sell,4800,67.1871933464,49,0,0.0
445,Sell,4800,68.2663081937,65,0,0.0
446,Buy,7000,68.0929653923,42,0,2859.9045464787
447,Sell,500,68.0228351614,79,1,0.0
448,Buy,7500,67.7889294924,76,0,5151.9586414204
449,Buy,9000,67.9474053794,41,0,2785.8436205535
450,Sell,600,68.088460391,97,1,0.0
451,Sell,4400,67.749950589,92,0,0.0
452,Sell,700,67.6831931937,60,1,0.0
453,Sell,4400,67.7262206846,95,0,0.0
454,Sell,4000,68.3491930471,53,0,0.0
455,Sell,700,67.5690562842,71,1,0.0
456,Sell,300,68.2263724986,59,1,0.0
457,Sell,700,67.9794577267,45,1,0.0
458,Sell,600,67.8874855805,49,1,0.0
459,Sell,400,68.205844324,46,1,0.0
460,Buy,7000,68.1198948673,58,0,3950.9539023018
461,Sell,600,68.3443316974,60,1,0.0
462,Buy,8000,68.5250187362,98,0,6715.4518361516
463,Sell,400,68.0384738462,60,1,0.0
464,Buy,5000,67.9203041007,65,0,4414.8197665433
465,Sell,4000,68.8256733155,77,0,0.0
466,Sell,4000,67.6055774094,42,0,0.0
467,Sell,700,67.8782370307,61,1,0.0
468,Sell,600,68.4385381581,67,1,0.0
469,Sell,600,67.8109286202,67,1,0.0
470,Sell,4000,67.9356304689,50,0,0.0
471,Sell,700,67.6074069171,50,1,0.0
472,Buy,9000,68.3720646003,98,0,6700.4623308246
473,Sell,300,67.9317817646,94,1,0.0
474,Sell,600,68.2369490254,78,1,0.0
475,Buy,6500,68.2214642967,50,0,3411.0732148365
476,Sell,400,68.0800707691,75,1,0.0
477,Sell,300,67.9374604457,44,1,0.0
478,Sell,400,68.1508612832,46,1,0.0
479,Sell,700,68.3245133599,49,1,0.0
480,Sell,6000,68.0049561325,88,0,0.0
481,Sell,600,67.7183691904,87,1,0.0
482,Sell,600,68.051605377,50,1,0.0
483,Sell,500,67.7847208032,80,1,0.0
484,Buy,6500,67.8485953652,60,0,4070.9157219147
485,Buy,8000,68.3860446989,90,0,6154.7440229049
486,Sell,300,67.3190209657,95,1,0.0
487,Buy,9000,67.7221897786,57,0,3860.1648173815
488,Sell,400,68.4849124608,86,1,0.0
489,Sell,5200,68.697449431,69,0,0.0
490,Sell,600,67.9250157059,47,1,0.0
491,Buy,7000,67.6668636101,86,0,5819.3502704646
492,Sell,500,68.0404208784,70,1,0.0
493,Sell,700,67.290387379,95,1,0.0
494,Sell,4400,67.9359736406,100,0,0.0
495,Sell,400,68.3202255932,77,1,0.0
496,Sell,600,67.6926788766,90,1,0.0
497,Sell,700,68.1326118026,63,1,0.0
498,Sell,700,67.5222713803,83,1,0.0
499,Sell,300,67.9825040993,87,1,0.0
500,Sell,400,67.4696582019,86,1,0.0
501,Sell,500,68.2154772036,81,1,0.0
502,Sell,600,68.895206031,76,1,0.0
503,Sell,600,67.9075688334,52,1,0.0
504,Sell,600,68.1298111882,41,1,0.0
505,Sell,500,68.0259764019,63,1,0.0
506,Sell,400,68.5177998179,89,1,0.0
507,Sell,400,67.7750495905,41,1,0.0
508,Sell,500,68.226583961,68,1,0.0
509,Sell,600,68.27636139,58,1,0.0
510,Buy,5000,68.350258786,54,0,3690.9139744441
511,Sell,6000,68.4170577057,43,0,0.0
512,Sell,400,68.2374200331,86,1,0.0
513,Sell,6000,67.6002356492,56,0,0.0
514,Sell,700,67.3830383328,57,1,0.0
515,Buy,5500,67.7653500956,42,0,2846.1447040132
516,Sell,4000,67.9111377709,95,0,0.0
517,Sell,400,68.0811850794,43,1,0.0
518,Sell,600,67.8886397613,93,1,0.0
519,Sell,300,67.9076564817,60,1,0.0
520,Sell,700,67.7976622411,84,1,0.0
521,Sell,300,68.563585392,91,1,0.0
522,Sell,6000,67.8312592032,75,0,0.0
523,Sell,600,68.5661859452,51,1,0.0
524,Buy,8500,68.0494971607,40,0,2721.9798864285
525,Sell,400,68.0242507424,89,1,0.0
526,Sell,500,68.104501865,70,1,0.0
527,Sell,4000,67.6159845799,42,0,0.0
528,Buy,5500,67.4003481577,94,0,6335.6327268284
529,Sell,300,68.4735524977,96,1,0.0
530,Buy,4500,67.7513259825,91,0,6165.3706644039
531,Buy,6500,67.9358465493,42,0,2853.3055550695
532,Buy,6500,68.0684073122,84,0,5717.7462142272
533,Buy,8000,68.1452916515,54,0,3679.8457491799
534,Buy,8000,67.9682336733,68,0,4621.8398897828
535,Sell,4000,68.4961893778,51,0,0.0
536,Sell,500,68.0422795336,48,1,0.0
537,Sell,600,67.6010116507,85,1,0.0
538,Sell,700,68.1671819868,44,1,0.0
539,Sell,4400,68.5322707571,87,0,0.0
540,Sell,600,68.0776189822,49,1,0.0
541,Sell,700,67.588648737,56,1,0.0
542,Sell,4000,68.1435186902,59,0,0.0
543,Sell,5600,67.7940071171,97,0,0.0
544,Sell,300,67.8380524205,99,1,0.0
545,Buy,5500,68.4492706015,84,0,5749.7387305263
546,Sell,600,68.0643408856,81,1,0.0
547,Sell,600,67.7865210017,86,1,0.0
548,Sell,400,67.8058912375,42,1,0.0
549,Sell,400,68.1442678583,55,1,0.0
550,Sell,700,68.2361498283,75,1,0.0
551,Sell,600,67.8285844956,55,1,0.0
552,Sell,6000,68.2031341243,77,0,0.0
553,Sell,400,67.2575380417,53,1,0.0
554,Sell,300,67.6200988834,90,1,0.0
555,Sell,400,68.3155963003,76,1,0.0
556,Sell,300,68.1940631868,99,1,0.0
557,Buy,6500,67.6993015628,49,0,3317.2657765754
558,Sell,5200,67.8381380799,73,0,0.0
559,Buy,4500,68.0136741678,87,0,5917.1896525972
560,Sell,6000,67.8596934612,75,0,0.0
561,Sell,300,68.1707204975,94,1,0.0
562,Sell,300,68.3092496225,87,1,0.0
563,Sell,700,68.4963007354,60,1,0.0
564,Sell,4400,67.9510553667,83,0,0.0
565,Sell,400,68.1379802841,45,1,0.0
566,Sell,600,68.1731847689,65,1,0.0
567,Sell,700,67.6881273264,54,1,0.0
568,Sell,4800,67.7440879721,94,0,0.0
569,Sell,300,68.3260643561,86,1,0.0
570,Sell,400,67.9277271639,83,1,0.0
571,Sell,500,67.7357055654,62,1,0.0
572,Sell,400,68.5391173871,87,1,0.0
573,Sell,4800,68.0295585486,89,0,0.0
574,Sell,400,68.1029815455,58,1,0.0
575,Sell,400,68.3998244591,74,1,0.0
576,Sell,400,68.3946058435,53,1,0.0
577,Sell,300,68.1872651279,42,1,0.0
578,Buy,9000,68.4724740695,81,0,5546.2703996301
579,Sell,700,68.5770970075,93,1,0.0
580,Sell,600,67.6300605827,80,1,0.0
