ID,Type,Amount,Price,RP,Smallsell,PV
148,Sell,4800,67.8219114528,49,0,0.0
149,Sell,5200,67.8160250093,79,0,0.0
150,Buy,9000,68.2221521115,60,0,4093.3291266873
151,Buy,5500,67.8063766766,99,0,6712.8312909863
152,Sell,500,68.0865637547,61,1,0.0
153,Sell,300,67.4500011973,57,1,0.0
154,Sell,400,68.1006535637,54,1,0.0
155,Buy,5500,67.9419563319,55,0,3736.8075982557
156,Sell,400,68.3147829371,40,1,0.0
157,Buy,8500,67.8716443377,81,0,5497.6031913561
158,Sell,600,68.1167201287,42,1,0.0
159,Sell,4800,67.4572429127,50,0,0.0
160,Sell,600,68.3453545299,88,1,0.0
161,Sell,500,67.784689172,75,1,0.0
162,Sell,500,67.5120200772,57,1,0.0
163,Sell,4800,68.0618756942,72,0,0.0
164,Sell,600,67.7302188494,55,1,0.0
165,Sell,400,68.2463310466,79,1,0.0
166,Buy,9000,68.3383206263,89,0,6082.110535739
167,Sell,300,67.8931601886,42,1,0.0
168,Sell,5200,68.1095375657,85,0,0.0
169,Sell,700,68.2406736363,44,1,0.0
170,Sell,400,68.2664436837,80,1,0.0
171,Sell,500,67.9626483804,80,1,0.0
172,Sell,500,68.1060410627,99,1,0.0
173,Sell,700,67.8519624526,60,1,0.0
174,Sell,300,68.2118911877,82,1,0.0
175,Sell,600,68.1516363151,42,1,0.0
176,Sell,300,67.7232862984,41,1,0.0
177,Sell,600,68.0535802216,96,1,0.0
178,Sell,300,68.0403574754,40,1,0.0
179,Buy,4000,67.567992633,42,0,2837.8556905846
180,Sell,400,68.075171535,58,1,0.0
181,Sell,6000,67.970386036,53,0,0.0
182,Sell,300,67.8507348834,51,1,0.0
183,Buy,8000,67.7586825023,100,0,6775.868250227
184,Sell,300,68.4725529495,62,1,0.0
185,Buy,9000,68.1333032398,95,0,6472.6638077771
186,Sell,6000,67.8360558224,93,0,0.0
187,Sell,700,68.3976568296,62,1,0.0
188,Sell,5200,67.9219030268,66,0,0.0
189,Buy,8500,67.8389937497,76,0,5155.7635249789
190,Sell,6000,67.4910713258,87,0,0.0
191,Buy,5500,67.755663232,89,0,6030.2540276473
192,Sell,6000,67.8403800927,60,0,0.0
193,Buy,4500,68.0938310075,71,0,4834.66200153
194,Sell,600,67.9415070577,76,1,0.0
195,Sell,300,68.015899086,97,1,0.0
196,Sell,500,68.2494586809,42,1,0.0
197,Sell,600,68.2241305364,85,1,0.0
198,Sell,300,67.4735303483,92,1,0.0
199,Sell,4000,68.5586199001,46,0,0.0
200,Sell,500,67.4614309471,72,1,0.0
201,Sell,400,67.9232852582,67,1,0.0
202,Sell,5600,68.0372092457,85,0,0.0
203,Buy,8500,67.727171793,57,0,3860.4487921984
204,Buy,5000,68.1631113885,42,0,2862.8506783164
205,Sell,500,68.3671821221,42,1,0.0
206,Sell,600,68.5422596425,89,1,0.0
207,Sell,700,67.8947317106,93,1,0.0
208,Buy,6500,67.9469638646,79,0,5367.8101453056
209,Sell,300,67.5403096531,45,1,0.0
210,Sell,5600,67.9860043311,50,0,0.0
211,Sell,300,68.174220701,62,1,0.0
212,Sell,600,68.3988609,51,1,0.0
213,Sell,300,68.2127067786,65,1,0.0
214,Sell,700,67.5247294626,81,1,0.0
215,Sell,600,68.0098326586,89,1,0.0
216,Sell,500,67.8482242412,75,1,0.0
217,Sell,600,68.3676923848,62,1,0.0
218,Sell,400,67.9785714149,56,1,0.0
219,Sell,5200,67.3217805566,90,0,0.0
220,Buy,5500,67.528843969,65,0,4389.3748579865
221,Sell,500,67.5553183602,78,1,0.0
222,Sell,500,68.1744764655,92,1,0.0
223,Buy,7500,68.0755747722,96,0,6535.2551781337
224,Sell,500,68.2623877896,43,1,0.0
225,Sell,4800,67.685369647,80,0,0.0
226,Sell,4000,68.3345439487,59,0,0.0
227,Sell,300,67.9144469255,44,1,0.0
228,Sell,400,67.9055852754,94,1,0.0
229,Sell,4400,67.7957695296,46,0,0.0
230,Sell,600,67.8906556486,58,1,0.0
231,Sell,500,68.1257823682,60,1,0.0
232,Sell,4800,67.6270718804,63,0,0.0
233,Sell,500,68.5126093785,95,1,0.0
234,Sell,600,68.0049402832,69,1,0.0
235,Buy,6000,67.9553434035,52,0,3533.6778569795
236,Sell,600,68.097767772,76,1,0.0
237,Buy,6000,67.8917378765,92,0,6246.0398846413
238,Sell,300,68.1728454897,74,1,0.0
239,Sell,4400,67.8227562022,50,0,0.0
240,Sell,600,67.64871089,73,1,0.0
241,Sell,300,67.9101415933,98,1,0.0
242,Buy,7000,67.7951481617,56,0,3796.5282970575
243,Buy,5500,68.0188882806,53,0,3605.0010788719
244,Sell,500,67.5829577611,98,1,0.0
245,Sell,500,68.7971832212,92,1,0.0
246,Sell,5600,67.6733079586,67,0,0.0
247,Sell,5200,67.5964441896,40,0,0.0
248,Sell,700,67.5129211497,49,1,0.0
249,Sell,600,68.1420348077,49,1,0.0
250,Sell,5600,67.7751807198,59,0,0.0
251,Sell,500,68.0180591358,80,1,0.0
252,Buy,7500,68.3014479233,44,0,3005.2637086236
253,Sell,4800,68.2149965595,61,0,0.0
254,Sell,700,68.3566117228,60,1,0.0
255,Sell,4400,68.2144928147,99,0,0.0
256,Buy,9000,68.2048047683,98,0,6684.0708672958
257,Buy,4500,68.3842500398,89,0,6086.1982535434
258,Buy,5500,67.8422295364,98,0,6648.5384945635
259,Sell,500,67.2449909583,74,1,0.0
260,Sell,400,67.9903335868,90,1,0.0
261,Sell,400,68.0173955801,54,1,0.0
262,Buy,4500,68.3903490615,44,0,3009.175358705
263,Sell,600,68.4695108232,86,1,0.0
264,Sell,500,68.2036746331,91,1,0.0
265,Sell,5200,67.5763618453,50,0,0.0
266,Sell,6000,67.8740068226,76,0,0.0
267,Sell,700,67.4085649025,92,1,0.0
268,Sell,500,68.4558052684,46,1,0.0
269,Sell,4800,68.0003813764,86,0,0.0
270,Sell,600,67.7891102631,62,1,0.0
271,Sell,500,68.280487568,92,1,0.0
272,Sell,500,67.6179416521,60,1,0.0
273,Sell,600,67.7236404378,96,1,0.0
274,Sell,400,68.0492819161,85,1,0.0
275,Buy,9000,67.9346513262,58,0,3940.2097769195
276,Sell,5200,67.7480837953,91,0,0.0
277,Sell,6000,68.0967216509,47,0,0.0
278,Sell,500,67.909649531,91,1,0.0
279,Sell,500,67.7257713861,98,1,0.0
280,Buy,5500,68.077936388,66,0,4493.1438016096
281,Sell,5600,67.7466081808,97,0,0.0
282,Buy,5500,68.4085182746,58,0,3967.6940599261
283,Sell,6000,67.7592116597,100,0,0.0
284,Buy,9000,68.1495727287,89,0,6065.3119728559
285,Buy,8500,67.8243482711,54,0,3662.5148066408
286,Sell,400,68.6522597101,100,1,0.0
287,Sell,300,68.0478166049,67,1,0.0
288,Sell,6000,67.5443292282,48,0,0.0
289,Sell,300,68.1728936308,61,1,0.0
290,Sell,400,67.658777164,92,1,0.0
291,Buy,4500,68.1832496862,76,0,5181.92697615
292,Sell,500,67.6832642965,58,1,0.0
293,Sell,600,68.1463361747,94,1,0.0
294,Sell,400,68.0239333172,48,1,0.0
295,Buy,6500,67.8616869367,96,0,6514.7219459203
296,Sell,700,68.2495997988,51,1,0.0
297,Buy,5000,68.1619947122,58,0,3953.3956933095
298,Sell,400,67.8000110284,46,1,0.0
299,Sell,600,67.7189186255,89,1,0.0
300,Sell,6000,68.2091882175,77,0,0.0
301,Sell,700,68.0681454955,47,1,0.0
302,Sell,500,67.8380713442,92,1,0.0
303,Sell,500,68.0456723701,51,1,0.0
304,Buy,5000,67.8429684518,81,0,5495.280444596
305,Buy,8500,68.1922368241,74,0,5046.2255249869
306,Sell,4400,68.4176088186,99,0,0.0
307,Sell,300,67.6390957474,68,1,0.0
308,Sell,4000,67.7399468896,60,0,0.0
309,Sell,400,68.0503809598,40,1,0.0
310,Sell,400,67.8823561099,56,1,0.0
311,Buy,6500,67.8445891941,94,0,6377.3913842436
312,Sell,300,67.8259592999,82,1,0.0
313,Buy,6000,67.9739949341,45,0,3058.8297720328
314,Sell,500,68.1949959329,67,1,0.0
315,Buy,4500,68.0090328897,81,0,5508.7316640679
316,Sell,400,67.964075394,95,1,0.0
317,Sell,600,67.9762911705,92,1,0.0
318,Sell,500,68.0582969008,82,1,0.0
319,Sell,300,67.7703995222,76,1,0.0
320,Sell,500,68.0690863259,75,1,0.0
321,Sell,700,68.3006202177,92,1,0.0
322,Buy,4500,67.8967648702,72,0,4888.5670706565
323,Sell,500,68.3598507453,76,1,0.0
324,Buy,4500,67.4700044613,79,0,5330.1303524398
325,Buy,6000,67.6741173624,87,0,5887.6482105273
326,Buy,8500,67.8981827531,90,0,6110.8364477754
327,Sell,700,67.9642842512,92,1,0.0
328,Sell,400,67.9976127429,55,1,0.0
329,Sell,700,68.0950086064,73,1,0.0
330,Buy,5500,67.7832355105,92,0,6236.0576669647
331,Sell,400,67.9044181135,57,1,0.0
332,Sell,600,67.8195997489,68,1,0.0
333,Buy,5500,68.1743691824,94,0,6408.3907031488
334,Sell,4000,68.3019420183,78,0,0.0
335,Sell,700,67.8414078884,94,1,0.0
336,Sell,300,67.6843992416,62,1,0.0
337,Sell,400,67.8571750138,100,1,0.0
338,Sell,300,67.8179420027,64,1,0.0
339,Sell,400,67.6118065582,95,1,0.0
340,Sell,600,67.7749710541,45,1,0.0
341,Sell,600,68.5296915899,94,1,0.0
342,Sell,5600,68.1303277551,100,0,0.0
343,Sell,600,67.8948360093,48,1,0.0
344,Sell,700,67.8586672227,73,1,0.0
345,Sell,500,68.3645805305,64,1,0.0
346,Sell,400,67.9450624574,56,1,0.0
347,Buy,4500,68.0125149364,79,0,5372.9886799752
348,Sell,400,67.6555200279,78,1,0.0
349,Sell,4800,68.1111404556,80,0,0.0
350,Sell,500,67.7634073175,80,1,0.0
351,Buy,9000,67.7267838095,86,0,5824.5034076202
352,Sell,6000,68.5960016928,59,0,0.0
353,Sell,700,68.0752252342,99,1,0.0
354,Buy,7000,68.4485599064,66,0,4517.604953822
355,Sell,4800,68.5027298359,83,0,0.0
356,Buy,8500,67.9942644662,99,0,6731.432182158
357,Sell,5600,68.6853646044,54,0,0.0
358,Buy,8000,67.873045759,41,0,2782.7948761188
359,Sell,4000,67.7627904744,90,0,0.0
360,Sell,400,67.8819544335,48,1,0.0
361,Buy,5500,67.9804767426,92,0,6254.203860316
362,Sell,500,68.0816505625,97,1,0.0
363,Sell,300,68.7326060254,40,1,0.0
364,Sell,500,68.5047489253,67,1,0.0
365,Sell,500,67.8850725403,51,1,0.0
366,Sell,300,68.0535969096,50,1,0.0
367,Sell,700,68.9248948167,93,1,0.0
368,Sell,500,67.8056284161,72,1,0.0
369,Buy,8000,67.8031630641,43,0,2915.5360117567
370,Sell,4800,67.8060036171,99,0,0.0
371,Sell,400,68.3283050094,84,1,0.0
372,Sell,500,68.256096358,47,1,0.0
373,Buy,4000,67.4865264439,93,0,6276.2469592819
374,Sell,500,68.0010833319,41,1,0.0
375,Sell,500,68.4384252696,56,1,0.0
376,Sell,500,68.6077636296,61,1,0.0
377,Sell,300,67.980811043,72,1,0.0
378,Sell,5200,67.4740551199,60,0,0.0
379,Buy,5000,67.9912905073,65,0,4419.4338829722
380,Sell,500,68.2451176319,74,1,0.0
381,Sell,500,68.0576809633,52,1,0.0
382,Sell,500,67.9165995705,95,1,0.0
383,Sell,300,67.6777124899,79,1,0.0
384,Buy,7500,68.1019968346,78,0,5311.9557530986
385,Buy,7000,68.1940318685,58,0,3955.253848374
386,Sell,400,67.8278086206,88,1,0.0
387,Sell,5600,68.2449097714,85,0,0.0
388,Sell,5600,67.8668814018,68,0,0.0
389,Buy,8500,68.3323695868,62,0,4236.606914379
390,Buy,6500,68.2791561097,60,0,4096.7493665792
391,Sell,300,67.7708112095,46,1,0.0
392,Sell,300,67.8724616417,60,1,0.0
393,Buy,6000,67.1457353561,80,0,5371.6588284883
394,Sell,600,68.4437827023,40,1,0.0
395,Sell,400,67.7421577831,67,1,0.0
396,Sell,400,68.1833226827,53,1,0.0
397,Sell,4000,68.5904139278,56,0,0.0
398,Sell,400,68.0570979142,45,1,0.0
399,Sell,400,67.5236689035,62,1,0.0
400,Sell,700,68.0888965842,82,1,0.0
401,Buy,9000,68.3107851351,69,0,4713.4441743245
402,Sell,5600,68.0249184077,45,0,0.0
403,Sell,600,68.1284893897,86,1,0.0
404,Sell,500,67.9304528565,61,1,0.0
405,Buy,6000,67.9359436001,64,0,4347.9003904041
406,Sell,300,68.0179583854,84,1,0.0
407,Sell,600,67.6840450555,85,1,0.0
408,Buy,5000,68.456106939,55,0,3765.0858816467
409,Sell,600,68.1905611263,81,1,0.0
410,Sell,6000,68.0090196226,69,0,0.0
411,Sell,300,67.9657177503,59,1,0.0
412,Sell,500,67.4190741211,83,1,0.0
413,Sell,400,67.8988839463,90,1,0.0
414,Buy,7000,67.7882659664,65,0,4406.2372878181
415,Sell,700,67.9394317772,56,1,0.0
416,Sell,500,67.7557304022,70,1,0.0
417,Sell,400,68.1012251483,92,1,0.0
418,Buy,6000,67.5033033418,97,0,6547.8204241513
419,Buy,8500,67.9963074043,67,0,4555.7525960855
420,Buy,5000,67.8508310277,43,0,2917.5857341913
421,Sell,700,68.3131600181,74,1,0.0
422,Sell,700,68.3906470264,84,1,0.0
423,Sell,400,68.0474932056,67,1,0.0
424,Sell,4800,67.9824467879,52,0,0.0
425,Sell,600,68.0094058104,89,1,0.0
426,Sell,300,68.437084194,61,1,0.0
427,Sell,500,68.3011964645,74,1,0.0
428,Sell,5200,67.6766714042,81,0,0.0
429,Sell,600,67.9728580067,41,1,0.0
430,Buy,7500,67.9117965737,80,0,5432.9437258964
431,Sell,4000,68.074927025,40,0,0.0
432,Sell,500,67.6321141936,60,1,0.0
433,Sell,600,67.566444148,81,1,0.0
434,Sell,300,68.5388057116,58,1,0.0
435,Buy,4000,68.3435125125,43,0,2938.7710380391
436,Sell,400,67.9313968531,44,1,0.0
437,Sell,700,68.1767700259,51,1,0.0
438,Sell,600,68.0450590228,94,1,0.0
439,Buy,5500,68.3496482697,62,0,4237.6781927241
440,Buy,6000,68.5421316576,58,0,3975.4436361393
441,Sell,700,67.6607725218,71,1,0.0
442,Sell,300,68.0939285624,79,1,0.0
443,Sell,500,68.1266436923,52,1,0.0
444,Sell,500,67.8616991552,40,1,0.0
445,Sell,700,68.1454079188,100,1,0.0
446,Sell,4400,67.8271859384,77,0,0.0
447,Sell,400,68.5999306731,55,1,0.0
448,Sell,600,67.8834085853,76,1,0.0
449,Sell,300,68.15708645,95,1,0.0
450,Sell,500,68.1421012444,73,1,0.0
451,Sell,6000,68.2769465328,52,0,0.0
452,Sell,600,68.1305511698,77,1,0.0
453,Sell,400,67.7855750857,53,1,0.0
454,Sell,500,67.6043139316,61,1,0.0
455,Buy,8500,68.2076274143,44,0,3001.1356062308
456,Sell,4400,67.9345574836,87,0,0.0
457,Sell,6000,68.0588555308,43,0,0.0
458,Buy,4500,68.3597773651,83,0,5673.8615213069
459,Sell,500,68.5466568893,44,1,0.0
460,Sell,4000,68.019833885,79,0,0.0
461,Sell,400,68.4638480322,46,1,0.0
462,Sell,700,67.2917771867,67,1,0.0
463,Buy,8000,68.3486773297,95,0,6493.1243463187
464,Sell,700,67.8979577919,79,1,0.0
465,Sell,700,67.6377647486,90,1,0.0
466,Buy,4500,67.101511101,95,0,6374.6435545922
467,Sell,700,67.712506771,92,1,0.0
468,Sell,500,67.9644219255,42,1,0.0
469,Sell,300,68.181962783,50,1,0.0
470,Sell,600,67.8066742413,99,1,0.0
471,Buy,6500,67.8195901085,88,0,5968.123929546
472,Sell,400,67.6122089939,59,1,0.0
473,Sell,300,68.1491072246,43,1,0.0
474,Sell,700,68.0089447845,88,1,0.0
475,Buy,8000,67.5129314632,85,0,5738.5991743719
476,Sell,500,68.0813205,45,1,0.0
477,Sell,600,67.6935726959,60,1,0.0
478,Sell,500,67.8593982649,69,1,0.0
479,Sell,700,68.0127284711,99,1,0.0
480,Sell,4400,67.6878458876,73,0,0.0
481,Sell,500,67.5877219189,92,1,0.0
482,Sell,4800,68.3252683667,98,0,0.0
483,Sell,700,67.8676706697,95,1,0.0
484,Sell,600,68.1867313929,89,1,0.0
485,Sell,400,67.8094842104,40,1,0.0
486,Buy,4000,67.9542186283,84,0,5708.1543647766
487,Sell,4000,68.118850818,62,0,0.0
488,Buy,8000,67.6671935488,86,0,5819.378645201
489,Sell,400,68.1670093935,83,1,0.0
490,Sell,400,67.2377749447,72,1,0.0
491,Sell,300,67.8811407134,62,1,0.0
492,Sell,500,67.7051572174,67,1,0.0
493,Sell,4000,68.15270856,41,0,0.0
494,Sell,600,67.8787824592,85,1,0.0
495,Buy,4500,67.4999501655,60,0,4049.9970099297
496,Sell,300,67.9546060798,59,1,0.0
497,Sell,400,67.6874619057,83,1,0.0
498,Buy,6500,68.446806437,60,0,4106.8083862174
499,Sell,300,67.4824057874,41,1,0.0
500,Sell,600,68.2064854989,44,1,0.0
501,Sell,600,67.8380763346,48,1,0.0
502,Sell,600,67.6453870226,78,1,0.0
503,Sell,400,67.3775614898,98,1,0.0
504,Sell,6000,67.9474209662,60,0,0.0
505,Sell,700,68.1923643059,59,1,0.0
506,Buy,5500,67.1397584343,65,0,4364.0842982294
507,Sell,400,68.0926629343,52,1,0.0
508,Sell,400,67.7212116697,72,1,0.0
509,Buy,4000,68.010568451,57,0,3876.6024017093
510,Buy,5500,68.3980702056,78,0,5335.049476038
511,Sell,500,68.4269407399,68,1,0.0
512,Sell,400,68.5898742054,76,1,0.0
513,Buy,5500,67.8354065194,41,0,2781.2516672966
514,Sell,300,67.5018272213,77,1,0.0
515,Sell,4400,67.7880769742,58,0,0.0
516,Sell,600,67.8119888291,75,1,0.0
517,Buy,6000,68.6183830376,89,0,6107.0360903422
518,Sell,500,67.5141041095,65,1,0.0
519,Buy,8500,67.7606448869,83,0,5624.1335256102
520,Sell,500,68.3086017432,40,1,0.0
521,Buy,5000,67.9713795967,59,0,4010.3113962081
522,Buy,8000,68.4275391084,44,0,3010.8117207687
523,Sell,4400,67.5506801103,92,0,0.0
524,Sell,5200,68.419738174,49,0,0.0
525,Sell,5600,67.9656860204,73,0,0.0
526,Buy,4500,68.5633667876,94,0,6444.9564780369
527,Sell,400,67.6000775828,80,1,0.0
528,Sell,700,67.0346958634,75,1,0.0
529,Sell,400,67.992365876,52,1,0.0
530,Sell,5600,67.8757403468,70,0,0.0
531,Buy,5000,68.1272396932,45,0,3065.725786192
532,Buy,6000,67.7794916984,79,0,5354.5798441742
533,Sell,600,67.9051862619,61,1,0.0
534,Sell,500,68.2508793199,60,1,0.0
535,Sell,400,67.6797211819,76,1,0.0
536,Sell,400,68.0230461465,70,1,0.0
537,Sell,6000,67.7283974307,95,0,0.0
538,Sell,5600,67.798173505,100,0,0.0
539,Sell,600,68.4289104018,71,1,0.0
540,Sell,600,67.7438657827,63,1,0.0
541,Sell,4400,68.2155008755,46,0,0.0
542,Sell,6000,68.131358592,53,0,0.0
543,Sell,400,68.0671785396,78,1,0.0
544,Buy,8500,67.8103304427,82,0,5560.4470962981
545,Sell,300,68.0377450773,81,1,0.0
546,Sell,600,68.011673846,43,1,0.0
547,Sell,300,67.8867386374,98,1,0.0
548,Sell,500,67.8514756154,66,1,0.0
549,Sell,400,67.7178610955,47,1,0.0
550,Sell,600,67.8541785172,95,1,0.0
551,Sell,700,67.5511700602,82,1,0.0
552,Buy,9000,68.1713457288,48,0,3272.2245949801
553,Buy,8000,67.9055025604,85,0,5771.9677176314
554,Sell,300,67.7059240549,74,1,0.0
555,Sell,500,68.2825920953,81,1,0.0
556,Sell,400,67.7625773494,73,1,0.0
557,Sell,500,68.0023913198,64,1,0.0
558,Sell,500,68.1637014263,77,1,0.0
559,Sell,600,68.0845337203,94,1,0.0
560,Sell,6000,68.1067490586,87,0,0.0
561,Sell,300,67.7368051006,99,1,0.0
562,Buy,4000,68.3157562395,58,0,3962.3138618923
563,Sell,500,67.998545479,94,1,0.0
564,Sell,400,67.8515056262,73,1,0.0
565,Sell,300,68.3863035802,59,1,0.0
566,Sell,400,68.2008418283,85,1,0.0
567,Sell,600,67.6123831407,52,1,0.0
568,Sell,6000,68.0048633332,71,0,0.0
569,Sell,600,67.6648855623,42,1,0.0
570,Sell,400,67.9238904779,66,1,0.0
571,Buy,7000,68.2625093428,60,0,4095.7505605674
572,Sell,700,68.4489828307,74,1,0.0
573,Sell,4000,67.9294771544,58,0,0.0
574,Sell,400,67.6287262307,95,1,0.0
575,Sell,700,68.3647168908,51,1,0.0
576,Sell,300,67.8375047619,54,1,0.0
577,Sell,4800,68.7793109253,72,0,0.0
