ID,Type,Amount,Price,RP,Smallsell,PV
128,Sell,5200,67.9161349515,54,0,0.0
129,Buy,4500,68.5251432697,54,0,3700.3577365634
130,Sell,4400,67.7441455732,80,0,0.0
131,Sell,700,67.9883458204,58,1,0.0
132,Sell,300,68.0961318711,93,1,0.0
133,Sell,700,68.2247953954,53,1,0.0
134,Sell,400,68.1916072482,84,1,0.0
135,Sell,400,67.9404865594,45,1,0.0
136,Sell,700,67.919694298,73,1,0.0
137,Sell,600,67.5650062968,83,1,0.0
138,Sell,600,68.0429736959,92,1,0.0
139,Sell,5200,68.4637463594,79,0,0.0
140,Sell,500,68.0617850648,81,1,0.0
141,Sell,300,68.062458956,55,1,0.0
142,Sell,400,68.212215722,79,1,0.0
143,Sell,4400,68.2310864618,60,0,0.0
144,Sell,5200,68.1064788635,79,0,0.0
145,Sell,300,67.557164151,80,1,0.0
146,Sell,300,68.0634377427,84,1,0.0
147,Sell,5600,68.4176181779,55,0,0.0
148,Sell,300,68.039324348,90,1,0.0
149,Sell,400,67.7372254826,65,1,0.0
150,Sell,4800,67.7451308285,65,0,0.0
151,Sell,4400,67.7798682845,56,0,0.0
152,Sell,300,67.7722488574,84,1,0.0
153,Sell,500,67.8476055486,77,1,0.0
154,Sell,500,68.2043133321,76,1,0.0
155,Sell,600,68.0067702021,70,1,0.0
156,Sell,500,67.857314375,95,1,0.0
157,Sell,4000,67.9446787458,80,0,0.0
158,Sell,500,67.9447240762,92,1,0.0
159,Sell,700,67.9147737802,69,1,0.0
160,Sell,6000,67.8021498827,80,0,0.0
161,Sell,500,67.9539420745,50,1,0.0
162,Sell,300,68.2726466233,75,1,0.0
163,Sell,500,67.9502907207,60,1,0.0
164,Sell,500,68.4532146015,87,1,0.0
165,Sell,500,68.1610303499,59,1,0.0
166,Sell,4000,68.039570508,60,0,0.0
167,Sell,600,68.0593825265,54,1,0.0
168,Sell,4000,68.3056168389,87,0,0.0
169,Buy,4500,68.425268354,80,0,5474.0214683181
170,Buy,4000,67.6711517892,42,0,2842.1883751467
171,Buy,5500,67.9826258897,58,0,3942.9923016
172,Buy,4500,68.5304981938,96,0,6578.927826603
173,Sell,600,67.4706080784,87,1,0.0
174,Sell,500,67.9509469677,59,1,0.0
175,Sell,500,67.516081925,57,1,0.0
176,Buy,5500,67.6688973518,86,0,5819.5251722564
177,Sell,300,67.9644594664,40,1,0.0
178,Sell,600,68.2317823169,85,1,0.0
179,Sell,300,68.6328268621,54,1,0.0
180,Sell,5600,68.1517671551,95,0,0.0
181,Sell,400,67.9878683221,44,1,0.0
182,Buy,5000,68.2635176039,53,0,3617.9664330042
183,Sell,500,67.9362989441,81,1,0.0
184,Sell,700,68.6688864324,82,1,0.0
185,Sell,6000,67.6544631756,83,0,0.0
186,Sell,6000,67.5257468213,89,0,0.0
187,Sell,600,68.2743350656,56,1,0.0
188,Sell,600,67.4618935307,100,1,0.0
189,Buy,4500,68.0849719352,95,0,6468.0723338457
190,Sell,700,67.733749905,42,1,0.0
191,Sell,6000,67.9185657303,46,0,0.0
192,Sell,6000,67.7743556414,95,0,0.0
193,Sell,500,68.2768927305,78,1,0.0
194,Sell,300,67.6766473193,47,1,0.0
195,Sell,500,68.4226515772,45,1,0.0
196,Sell,500,67.9515092373,54,1,0.0
197,Buy,8500,68.3823908833,93,0,6359.5623521456
198,Sell,4000,68.0836467474,67,0,0.0
199,Sell,5600,68.6245750073,45,0,0.0
200,Buy,7000,67.9950984941,62,0,4215.6961066371
201,Sell,700,68.1262483883,92,1,0.0
202,Sell,600,67.7949397861,100,1,0.0
203,Sell,4000,68.2316178445,71,0,0.0
204,Buy,5500,68.1946922596,74,0,5046.4072272096
205,Sell,6000,67.3874283221,51,0,0.0
206,Buy,5000,67.515619945,100,0,6751.561994496
207,Buy,8500,67.8181212573,48,0,3255.2698203498
208,Buy,5500,67.8055963826,50,0,3390.2798191306
209,Buy,5000,68.5758201793,90,0,6171.8238161402
210,Sell,500,68.1195793101,82,1,0.0
211,Sell,400,67.6637881476,66,1,0.0
212,Buy,8500,67.7534274354,45,0,3048.9042345949
213,Sell,500,68.2939258684,45,1,0.0
214,Sell,300,68.1455224725,82,1,0.0
215,Sell,300,68.4376471109,86,1,0.0
216,Buy,6500,68.0914638913,68,0,4630.219544607
217,Sell,500,67.7599898931,52,1,0.0
218,Sell,5200,68.3024916815,57,0,0.0
219,Sell,700,68.397544261,95,1,0.0
220,Sell,300,67.8594116894,79,1,0.0
221,Buy,5000,68.131962258,54,0,3679.1259619324
222,Sell,4800,68.6102374934,50,0,0.0
223,Sell,300,67.6058481838,58,1,0.0
224,Sell,600,68.188473377,100,1,0.0
225,Buy,6000,67.7990119765,99,0,6712.1021856765
226,Sell,5200,67.8259138063,96,0,0.0
227,Sell,700,68.0847898764,64,1,0.0
228,Buy,6000,67.9489761598,95,0,6455.1527351805
229,Buy,9000,68.2763750515,74,0,5052.4517538084
230,Sell,500,67.9062434382,97,1,0.0
231,Sell,600,68.2014767602,77,1,0.0
232,Sell,400,67.8275495181,60,1,0.0
233,Sell,5200,67.4598542883,75,0,0.0
234,Sell,6000,67.5534369656,57,0,0.0
235,Sell,400,67.8680907094,67,1,0.0
236,Buy,8500,68.1735854155,96,0,6544.6641998876
237,Sell,300,68.1076510432,40,1,0.0
238,Sell,600,67.8041271378,61,1,0.0
239,Sell,500,68.4672857984,56,1,0.0
240,Sell,5600,67.9088464387,84,0,0.0
241,Sell,300,67.8533671914,42,1,0.0
242,Sell,300,67.5243470436,98,1,0.0
243,Sell,300,68.3349742602,45,1,0.0
244,Sell,400,67.7884168785,59,1,0.0
245,Sell,300,68.0952644635,81,1,0.0
246,Buy,4000,68.0263084018,59,0,4013.552195705
247,Sell,400,67.540912657,52,1,0.0
248,Buy,8000,67.7971660296,46,0,3118.6696373636
249,Sell,300,67.5146756873,69,1,0.0
250,Sell,600,68.5444808922,82,1,0.0
251,Sell,700,67.7131590002,84,1,0.0
252,Buy,8500,68.2857909394,64,0,4370.2906201232
253,Sell,300,68.0921621501,48,1,0.0
254,Sell,300,68.3070875881,66,1,0.0
255,Buy,4000,67.634325387,60,0,4058.0595232208
256,Sell,600,67.7251350007,53,1,0.0
257,Sell,400,67.481461054,60,1,0.0
258,Sell,4000,67.4871929748,94,0,0.0
259,Sell,300,68.1416965699,44,1,0.0
260,Sell,500,68.2705681786,55,1,0.0
261,Sell,500,68.0190983865,90,1,0.0
262,Sell,4000,67.7441095525,90,0,0.0
263,Sell,700,68.2858375801,46,1,0.0
264,Sell,4400,67.7596819909,91,0,0.0
265,Sell,300,67.6093492697,58,1,0.0
266,Sell,500,68.6581037827,98,1,0.0
267,Sell,300,67.9310598905,93,1,0.0
268,Sell,600,68.1922914192,91,1,0.0
269,Sell,600,67.9492373827,73,1,0.0
270,Sell,300,68.000166786,82,1,0.0
271,Sell,700,67.9891561127,85,1,0.0
272,Sell,500,67.908237734,64,1,0.0
273,Sell,700,68.1825441326,87,1,0.0
274,Sell,400,68.2871097843,73,1,0.0
275,Buy,5000,68.3900450538,98,0,6702.2244152746
276,Sell,6000,68.0079015867,80,0,0.0
277,Sell,6000,67.6547106879,72,0,0.0
278,Sell,6000,67.7085743833,53,0,0.0
279,Buy,8500,67.4510564798,93,0,6272.9482526229
280,Sell,300,68.1821630848,86,1,0.0
281,Sell,600,67.6525125282,83,1,0.0
282,Sell,500,67.7322565789,88,1,0.0
283,Buy,7000,68.1400930737,95,0,6473.3088419988
284,Sell,500,67.800035265,76,1,0.0
285,Sell,6000,68.5400861104,85,0,0.0
286,Sell,500,67.8360720522,40,1,0.0
287,Sell,5600,68.1577810535,47,0,0.0
288,Buy,8500,67.7939532962,61,0,4135.4311510668
289,Buy,4500,68.0176878786,47,0,3196.8313302936
290,Sell,6000,68.5632317844,90,0,0.0
291,Sell,500,68.3715245334,43,1,0.0
292,Sell,4400,68.2380256786,94,0,0.0
293,Sell,300,67.8541469639,67,1,0.0
294,Buy,7500,68.1239859334,100,0,6812.3985933395
295,Sell,400,67.9443830731,99,1,0.0
296,Sell,700,68.1932506728,81,1,0.0
297,Buy,4500,68.1843059532,57,0,3886.5054393346
298,Sell,5200,68.4596718601,81,0,0.0
299,Sell,5600,68.2247290737,56,0,0.0
300,Sell,600,67.9801645232,95,1,0.0
301,Sell,4000,68.1176121074,98,0,0.0
302,Buy,4500,67.944881968,51,0,3465.1889803665
303,Sell,6000,67.9682173874,81,0,0.0
304,Sell,300,67.8537814737,68,1,0.0
305,Sell,600,67.7162527653,68,1,0.0
306,Sell,600,67.6223290901,68,1,0.0
307,Sell,300,68.2805579232,63,1,0.0
308,Buy,7000,67.5026384543,74,0,4995.1952456182
309,Buy,6500,68.0859120896,87,0,5923.4743517985
310,Sell,4400,67.5031448116,96,0,0.0
311,Buy,6500,67.8044828119,56,0,3797.0510374665
312,Sell,600,68.1423087125,75,1,0.0
313,Sell,500,68.4873928236,87,1,0.0
314,Buy,7000,67.974140221,93,0,6321.5950405554
315,Sell,300,68.2015842153,63,1,0.0
316,Sell,400,67.9628265178,43,1,0.0
317,Sell,500,67.9964988092,82,1,0.0
318,Sell,6000,67.882616726,81,0,0.0
319,Sell,500,68.399105793,100,1,0.0
320,Sell,600,68.4792849883,82,1,0.0
321,Sell,700,67.3075288603,98,1,0.0
322,Buy,7500,68.2955988654,63,0,4302.6227285176
323,Sell,500,68.4474149271,91,1,0.0
324,Sell,700,68.6601857524,74,1,0.0
325,Sell,600,68.4273003958,61,1,0.0
326,Buy,8500,67.7846371068,80,0,5422.7709685451
327,Sell,300,68.2206761837,97,1,0.0
328,Buy,6500,67.6322435174,61,0,4125.5668545601
329,Sell,300,67.8022592616,71,1,0.0
330,Sell,700,67.4770986093,77,1,0.0
331,Sell,300,68.1407022837,45,1,0.0
332,Sell,400,68.0062813064,42,1,0.0
333,Sell,700,67.7640916723,61,1,0.0
334,Sell,400,68.1407544754,65,1,0.0
335,Sell,300,68.0977738055,72,1,0.0
336,Buy,9000,67.6948688707,74,0,5009.4202964328
337,Buy,8500,67.920795237,88,0,5977.0299808563
338,Sell,300,67.5609494325,83,1,0.0
339,Sell,300,68.0364750066,76,1,0.0
340,Buy,7500,68.3542546906,99,0,6767.0712143696
341,Sell,300,68.056138664,55,1,0.0
342,Buy,8500,67.6777782179,74,0,5008.1555881261
343,Buy,7000,68.2618958822,59,0,4027.451857047
344,Sell,400,68.1382585129,94,1,0.0
345,Sell,400,68.0356259803,49,1,0.0
346,Sell,300,68.122562371,40,1,0.0
347,Buy,6000,67.9789154958,46,0,3127.0301128061
348,Sell,300,68.0880608395,49,1,0.0
349,Sell,500,67.7820354556,49,1,0.0
350,Sell,500,67.7516291332,53,1,0.0
351,Sell,400,67.8150132102,62,1,0.0
352,Sell,4000,67.8937060151,87,0,0.0
353,Sell,5200,67.7117109186,68,0,0.0
354,Sell,400,67.8447746572,92,1,0.0
355,Sell,500,68.0173529455,68,1,0.0
356,Buy,4500,68.2784265868,85,0,5803.6662598764
357,Sell,300,67.9351711457,41,1,0.0
358,Sell,5200,67.8879819856,54,0,0.0
359,Sell,300,67.4202061401,85,1,0.0
360,Sell,500,67.5379696387,84,1,0.0
361,Sell,700,67.8675072389,90,1,0.0
362,Sell,700,68.088920861,60,1,0.0
363,Sell,700,67.6949007402,54,1,0.0
364,Sell,500,67.9749220464,64,1,0.0
365,Sell,300,68.0575115531,71,1,0.0
366,Sell,700,68.0107220743,70,1,0.0
367,Sell,600,68.0890274033,82,1,0.0
368,Sell,5200,67.8853122441,84,0,0.0
369,Sell,300,67.5307123734,91,1,0.0
370,Sell,700,67.9758029745,93,1,0.0
371,Sell,400,67.5007429795,94,1,0.0
372,Buy,7500,68.3294513149,61,0,4168.0965302101
373,Buy,4500,67.2764684313,44,0,2960.1646109752
374,Sell,600,68.3313374982,47,1,0.0
375,Sell,5600,68.0213610009,93,0,0.0
376,Sell,700,67.8379734611,58,1,0.0
377,Buy,6500,67.7233270593,44,0,2979.8263906087
378,Sell,300,68.2466650228,46,1,0.0
379,Sell,400,68.000839145,77,1,0.0
380,Buy,9000,67.7462145373,65,0,4403.5039449252
381,Sell,500,67.9469190209,49,1,0.0
382,Buy,4500,67.4533449613,42,0,2833.0404883743
383,Sell,300,67.7682403874,51,1,0.0
384,Buy,6000,68.0797862851,84,0,5718.7020479488
385,Buy,9000,68.3565059142,54,0,3691.2513193683
386,Buy,8500,67.876430888,43,0,2918.6865281841
387,Sell,300,68.312453263,58,1,0.0
388,Sell,400,68.1253614857,67,1,0.0
389,Sell,700,68.1999196528,74,1,0.0
390,Buy,7500,67.7878338292,92,0,6236.4807122849
391,Sell,300,67.7816131841,69,1,0.0
392,Sell,700,67.8770426538,74,1,0.0
393,Sell,300,67.8846879083,75,1,0.0
394,Sell,700,68.0083556557,52,1,0.0
395,Sell,500,67.586209171,83,1,0.0
396,Sell,600,67.9239144237,45,1,0.0
397,Buy,6500,68.1673077925,96,0,6544.0615480817
398,Sell,300,68.9031746794,51,1,0.0
399,Buy,4500,68.2612378235,92,0,6280.0338797614
400,Sell,4800,67.6668727337,68,0,0.0
401,Sell,700,67.7864157053,42,1,0.0
402,Sell,5600,68.0603280683,89,0,0.0
403,Sell,700,68.1287598911,42,1,0.0
404,Sell,300,68.3565130732,73,1,0.0
405,Sell,4000,68.0188552322,95,0,0.0
406,Sell,700,68.0752808893,96,1,0.0
407,Sell,500,67.7383950677,77,1,0.0
408,Sell,4400,67.5071223181,45,0,0.0
409,Sell,400,68.3406565879,82,1,0.0
410,Sell,300,67.3478264873,90,1,0.0
411,Sell,6000,67.8495525324,54,0,0.0
412,Sell,600,68.2534967359,85,1,0.0
413,Sell,400,68.2256963735,97,1,0.0
414,Buy,9000,68.2523882297,56,0,3822.1337408656
415,Sell,300,67.9609718837,42,1,0.0
416,Sell,700,68.4305522617,58,1,0.0
417,Sell,700,67.9967483097,88,1,0.0
418,Sell,4000,67.9999016735,74,0,0.0
419,Sell,700,67.9326740818,44,1,0.0
420,Sell,300,67.4145908698,52,1,0.0
421,Sell,700,68.2664044543,71,1,0.0
422,Sell,5200,67.5791477333,68,0,0.0
423,Sell,700,68.077251514,100,1,0.0
424,Sell,600,67.7137562665,97,1,0.0
425,Sell,600,67.7983647479,57,1,0.0
426,Sell,400,67.8528743215,70,1,0.0
427,Buy,7500,67.9433693473,64,0,4348.3756382281
428,Buy,4500,68.0210258686,61,0,4149.2825779817
429,Sell,6000,67.977544558,57,0,0.0
430,Sell,500,68.5411451159,78,1,0.0
431,Sell,6000,67.7114317635,69,0,0.0
432,Sell,500,68.2948323152,94,1,0.0
433,Sell,300,68.3161636871,80,1,0.0
434,Sell,600,67.8633411843,73,1,0.0
435,Sell,300,68.222990344,60,1,0.0
436,Sell,700,68.159146158,78,1,0.0
437,Sell,5600,67.7551808959,77,0,0.0
438,Sell,500,67.9742000104,63,1,0.0
439,Sell,4800,67.8059600036,67,0,0.0
440,Sell,400,68.2720453118,83,1,0.0
441,Sell,700,68.2012983057,61,1,0.0
442,Sell,500,68.3453059688,81,1,0.0
443,Sell,400,67.9318818013,58,1,0.0
444,Buy,6500,67.6422797074,80,0,5411.3823765938
445,Buy,6500,68.1411735223,83,0,5655.7174023537
446,Sell,700,67.6881878377,48,1,0.0
447,Sell,700,68.1079154646,77,1,0.0
448,Sell,600,68.1268565674,86,1,0.0
449,Sell,4400,67.8612900432,83,0,0.0
450,Sell,5600,67.650843324,54,0,0.0
451,Sell,300,68.4124420464,80,1,0.0
452,Buy,5000,67.7505286098,83,0,5623.2938746146
453,Sell,400,67.7211234372,95,1,0.0
454,Sell,500,68.056070657,85,1,0.0
455,Buy,8500,67.9167402203,51,0,3463.7537512353
456,Sell,400,68.4845276289,75,1,0.0
457,Buy,5500,67.6440895535,69,0,4667.4421791938
458,Sell,6000,68.5174892023,74,0,0.0
459,Sell,700,68.40223494,76,1,0.0
460,Buy,9000,68.4350248328,69,0,4722.0167134629
461,Sell,500,68.0583476745,79,1,0.0
462,Buy,8000,68.1069497191,80,0,5448.5559775265
463,Sell,400,68.2606912715,86,1,0.0
464,Sell,500,67.8043095831,65,1,0.0
465,Sell,5600,68.1477173443,56,0,0.0
466,Sell,300,68.0933790741,88,1,0.0
467,Sell,500,68.1290797391,88,1,0.0
468,Sell,600,68.1864946699,95,1,0.0
469,Sell,300,67.947290966,84,1,0.0
470,Sell,700,67.8908211854,77,1,0.0
471,Sell,4800,67.9085413711,52,0,0.0
472,Sell,5600,67.8519862061,60,0,0.0
473,Sell,600,68.176646,67,1,0.0
474,Sell,4400,67.6687862338,60,0,0.0
475,Sell,400,68.2431723009,62,1,0.0
476,Sell,400,68.0188457453,67,1,0.0
477,Sell,700,68.0219191431,46,1,0.0
478,Sell,500,67.8671227918,62,1,0.0
479,Sell,400,67.9264393697,94,1,0.0
480,Sell,300,68.1748432382,52,1,0.0
481,Sell,6000,67.6635709339,57,0,0.0
482,Sell,4400,68.023294343,90,0,0.0
483,Sell,600,67.6234890091,44,1,0.0
484,Sell,700,68.3626967131,62,1,0.0
485,Sell,600,67.6671014622,64,1,0.0
486,Sell,5200,67.7340538045,53,0,0.0
487,Sell,400,68.1623473459,57,1,0.0
488,Buy,8500,68.6052070571,80,0,5488.4165645659
489,Sell,700,68.1436246473,96,1,0.0
490,Sell,6000,68.3659256485,60,0,0.0
491,Sell,600,67.8018545448,99,1,0.0
492,Sell,500,67.8880303674,100,1,0.0
493,Sell,700,67.8093256917,88,1,0.0
494,Sell,6000,67.8065516596,67,0,0.0
495,Buy,5500,68.1785453821,64,0,4363.426904455
496,Buy,5500,67.8546754365,94,0,6378.3394910307
497,Buy,9000,67.8941892384,55,0,3734.1804081116
498,Buy,5000,68.0275189567,56,0,3809.5410615749
499,Buy,8500,67.3733993822,56,0,3772.9103654049
500,Sell,500,67.6214389847,97,1,0.0
501,Sell,700,68.166181033,46,1,0.0
502,Sell,700,67.8711073777,47,1,0.0
503,Buy,9000,68.342918749,86,0,5877.4910124138
504,Sell,500,68.4808447882,66,1,0.0
505,Sell,500,67.3795852707,100,1,0.0
506,Sell,300,68.0589089892,83,1,0.0
507,Sell,500,68.0722958144,44,1,0.0
508,Buy,7500,67.8981445233,77,0,5228.1571282945
509,Sell,300,68.6043751589,91,1,0.0
510,Buy,8000,68.3260888185,60,0,4099.5653291107
511,Sell,400,67.4142433009,46,1,0.0
512,Sell,400,68.373665274,58,1,0.0
513,Sell,500,67.3790302491,82,1,0.0
514,Sell,700,67.6821857892,89,1,0.0
515,Sell,600,67.4726957607,49,1,0.0
516,Sell,300,67.9716319958,52,1,0.0
517,Sell,600,68.3710499384,69,1,0.0
518,Sell,700,68.2976262804,80,1,0.0
519,Sell,700,68.1761179014,41,1,0.0
520,Buy,6500,67.7149595521,98,0,6636.0660361011
521,Sell,500,67.8581102336,78,1,0.0
522,Sell,500,67.8686319459,59,1,0.0
523,Sell,500,67.9372223906,82,1,0.0
524,Buy,4000,68.2942298727,96,0,6556.2460677789
525,Sell,400,68.6291627689,85,1,0.0
526,Buy,5000,68.2479605048,76,0,5186.8449983658
527,Buy,5500,68.1519420675,53,0,3612.0529295789
528,Sell,4000,67.9487219312,84,0,0.0
529,Sell,400,67.7564216909,75,1,0.0
530,Sell,4400,68.0672966227,57,0,0.0
531,Sell,500,68.4032844246,59,1,0.0
532,Sell,6000,67.6373948907,93,0,0.0
533,Sell,700,68.1914180837,74,1,0.0
534,Buy,6000,68.1644637312,80,0,5453.157098497
535,Sell,500,67.8823022305,80,1,0.0
536,Sell,600,68.3916179228,70,1,0.0
537,Buy,8000,68.0614865168,76,0,5172.6729752784
538,Sell,400,68.2975982193,65,1,0.0
539,Buy,4500,68.0887099594,42,0,2859.7258182933
540,Buy,5000,68.1225256193,72,0,4904.8218445891
541,Sell,700,68.5150478282,60,1,0.0
542,Sell,300,67.8548901899,81,1,0.0
543,Sell,300,67.6369165789,60,1,0.0
544,Sell,500,67.5204145962,40,1,0.0
545,Buy,5500,67.5380243212,86,0,5808.2700916239
546,Buy,5500,68.4288137303,97,0,6637.5949318367
547,Sell,700,68.2011392903,91,1,0.0
548,Sell,700,68.1904254819,78,1,0.0
549,Sell,4000,67.8106242776,70,0,0.0
550,Buy,4000,67.6296066884,56,0,3787.2579745526
551,Sell,400,68.1976542969,44,1,0.0
552,Sell,600,67.6287024857,83,1,0.0
553,Sell,500,67.6766875136,50,1,0.0
554,Sell,600,68.2280675716,85,1,0.0
555,Sell,600,68.3486997067,61,1,0.0
556,Sell,4800,67.1412063888,67,0,0.0
557,Sell,600,68.0007725121,47,1,0.0
558,Sell,600,67.6174361424,94,1,0.0
559,Buy,5500,68.3647805008,58,0,3965.1572690462
560,Buy,6000,68.2345743808,100,0,6823.4574380783
561,Sell,5600,67.7597613903,67,0,0.0
562,Sell,700,67.462663292,84,1,0.0
563,Sell,500,67.8564115928,51,1,0.0
564,Buy,8000,67.9714392673,81,0,5505.6865806506
565,Sell,4400,68.3426119537,71,0,0.0
566,Buy,7000,67.8191229654,67,0,4543.881238681
567,Sell,700,68.4679336256,70,1,0.0
568,Sell,300,68.3648090978,52,1,0.0
569,Buy,8000,68.3803806136,60,0,4102.8228368173
570,Sell,500,67.6579964085,82,1,0.0
571,Buy,4500,68.1503243365,66,0,4497.9214062067
572,Sell,300,67.6004808624,70,1,0.0
573,Buy,7000,67.8639632725,49,0,3325.3342003527
574,Sell,300,68.6036119353,58,1,0.0
575,Buy,6500,67.9413796623,66,0,4484.1310577147
576,Sell,700,68.0307999396,96,1,0.0
577,Buy,8500,67.7653482242,85,0,5760.054599056
