ID,Type,Amount,Price,RP,Smallsell,PV
93,Sell,500,68.2900486968,71,1,0.0
94,Sell,400,68.1406563674,56,1,0.0
95,Sell,500,68.0911199865,82,1,0.0
96,Sell,500,67.8581171409,58,1,0.0
97,Sell,5200,68.2164106501,46,0,0.0
98,Sell,500,67.7884945722,82,1,0.0
99,Sell,500,67.9589210861,40,1,0.0
100,Sell,6000,68.089940791,84,0,0.0
101,Sell,500,68.1488208356,91,1,0.0
102,Buy,6500,68.0981189228,83,0,5652.1438705902
103,Sell,5600,68.4393374434,79,0,0.0
104,Sell,700,67.7217122882,83,1,0.0
105,Sell,600,67.9304311629,58,1,0.0
106,Sell,400,67.7950670574,69,1,0.0
107,Sell,600,67.850463903,85,1,0.0
108,Sell,4800,67.7077030725,62,0,0.0
109,Sell,600,67.6291926358,84,1,0.0
110,Sell,500,68.0720703721,67,1,0.0
111,Sell,5200,68.2219338541,71,0,0.0
112,Sell,700,68.026462619,55,1,0.0
113,Buy,4000,67.260429677,50,0,3363.021483849
114,Buy,8500,67.6886314718,55,0,3722.8747309497
115,Sell,400,67.783635863,73,1,0.0
116,Buy,6000,68.2795578241,40,0,2731.1823129655
117,Buy,9000,68.015512784,52,0,3536.8066647698
118,Buy,6500,68.0537965891,68,0,4627.658168058
119,Sell,600,67.8020074323,54,1,0.0
120,Sell,300,67.8648109182,67,1,0.0
121,Sell,4400,68.2957321316,86,0,0.0
122,Sell,300,68.3520440508,53,1,0.0
123,Buy,5000,67.8735078126,75,0,5090.5130859486
124,Sell,4400,67.7642362027,55,0,0.0
125,Sell,300,67.6011908264,47,1,0.0
126,Sell,5200,68.0101008292,57,0,0.0
127,Sell,4000,67.876256413,84,0,0.0
128,Sell,700,67.8214616095,89,1,0.0
129,Sell,400,67.6692204772,66,1,0.0
130,Sell,500,67.809247246,90,1,0.0
131,Sell,300,67.9123779256,58,1,0.0
132,Sell,4800,67.9391146351,65,0,0.0
133,Sell,400,67.4926886214,85,1,0.0
134,Sell,500,67.6473486061,97,1,0.0
135,Sell,4000,67.86001164,93,0,0.0
136,Sell,600,67.9096143885,91,1,0.0
137,Sell,400,68.4505843277,96,1,0.0
138,Buy,4500,67.77953181,61,0,4134.5514404111
139,Sell,600,67.5797343487,46,1,0.0
140,Buy,8000,67.9126822174,94,0,6383.7921284371
141,Sell,500,68.0343058074,73,1,0.0
142,Sell,500,68.2256172531,88,1,0.0
143,Sell,600,68.3791597103,46,1,0.0
144,Sell,500,68.0148524819,95,1,0.0
145,Sell,400,68.1559461595,81,1,0.0
146,Sell,600,68.2831869402,70,1,0.0
147,Sell,500,68.0394594445,63,1,0.0
148,Sell,5600,67.7907526759,73,0,0.0
149,Sell,5600,68.0122678748,56,0,0.0
150,Sell,600,67.6632724725,91,1,0.0
151,Buy,6000,67.9329761582,59,0,4008.0455933311
152,Sell,500,68.2290226968,46,1,0.0
153,Sell,300,68.2070839881,59,1,0.0
154,Sell,300,68.0351471414,79,1,0.0
155,Sell,4400,68.3291008266,64,0,0.0
156,Sell,4800,67.8789932122,61,0,0.0
157,Buy,5000,67.2804140165,85,0,5718.835191404
158,Sell,6000,68.5346183117,96,0,0.0
159,Sell,500,68.2283374849,94,1,0.0
160,Sell,500,67.9524430014,60,1,0.0
161,Buy,4000,68.6327366827,91,0,6245.5790381295
162,Sell,300,68.1720268512,60,1,0.0
163,Buy,5500,67.9171220136,94,0,6384.2094692819
164,Sell,4400,68.5089898591,64,0,0.0
165,Sell,400,68.2648201296,48,1,0.0
166,Buy,5500,67.8921969945,65,0,4412.9928046417
167,Sell,6000,67.9534683696,63,0,0.0
168,Sell,600,67.6376764338,98,1,0.0
169,Buy,8500,68.1031038,97,0,6606.0010685953
170,Sell,300,68.4183683551,88,1,0.0
171,Sell,400,68.0317220033,75,1,0.0
172,Sell,700,67.97806299,77,1,0.0
173,Sell,700,67.9494706539,59,1,0.0
174,Sell,4800,68.2746021012,86,0,0.0
175,Buy,4000,68.3496151577,62,0,4237.676139775
176,Buy,4500,67.7406717171,67,0,4538.6250050473
177,Sell,700,68.0147544168,93,1,0.0
178,Sell,500,67.978900174,77,1,0.0
179,Sell,300,68.2904690325,43,1,0.0
180,Sell,600,67.9339202808,67,1,0.0
181,Sell,600,68.126394048,96,1,0.0
182,Sell,4800,67.5292030354,74,0,0.0
183,Buy,9000,67.8034539376,55,0,3729.1899665693
184,Sell,400,68.3640502867,66,1,0.0
185,Sell,600,68.5407042371,94,1,0.0
186,Sell,600,68.1174955537,67,1,0.0
187,Sell,4000,68.3413999595,72,0,0.0
188,Sell,600,68.0078185708,41,1,0.0
189,Sell,500,68.0342431136,72,1,0.0
190,Sell,4000,67.8936960086,84,0,0.0
191,Sell,300,68.2538389225,76,1,0.0
192,Sell,6000,68.1358054143,60,0,0.0
193,Sell,300,67.830488999,54,1,0.0
194,Sell,4000,68.1647734142,42,0,0.0
195,Sell,300,68.0336337052,91,1,0.0
196,Sell,500,67.8347119355,98,1,0.0
197,Sell,4800,67.43565428,95,0,0.0
198,Sell,300,68.3297850339,65,1,0.0
199,Sell,4400,67.8725989173,53,0,0.0
200,Sell,4000,67.7592922516,64,0,0.0
201,Sell,600,67.5899077703,48,1,0.0
202,Sell,6000,68.1461184245,53,0,0.0
203,Sell,600,68.0334585776,71,1,0.0
204,Sell,4400,67.7442552522,90,0,0.0
205,Sell,4400,67.8378818701,90,0,0.0
206,Buy,4000,68.579026582,77,0,5280.5850468166
207,Sell,500,67.6402919822,47,1,0.0
208,Sell,700,67.5417489902,55,1,0.0
209,Sell,500,67.9949273102,81,1,0.0
210,Sell,300,68.324246006,64,1,0.0
211,Buy,8000,67.7348901288,73,0,4944.6469794034
212,Buy,8500,67.6553508386,42,0,2841.5247352209
213,Sell,600,68.3781161639,97,1,0.0
214,Buy,5000,67.9583439278,58,0,3941.5839478143
215,Sell,600,67.7297307158,86,1,0.0
216,Sell,500,68.1872652039,93,1,0.0
217,Sell,600,68.1742376281,40,1,0.0
218,Sell,300,68.0537676509,79,1,0.0
219,Sell,700,68.3789329951,64,1,0.0
220,Sell,5200,68.3806348196,86,0,0.0
221,Sell,6000,67.3586741442,46,0,0.0
222,Buy,5000,68.3075734026,50,0,3415.3786701277
223,Buy,8000,67.9941876416,57,0,3875.6686955685
224,Sell,700,68.031467475,67,1,0.0
225,Sell,300,67.8609384792,84,1,0.0
226,Sell,700,68.5142403637,49,1,0.0
227,Buy,7000,67.3963114262,55,0,3706.797128441
228,Buy,4000,67.6208988094,92,0,6221.1226904639
229,Sell,500,68.2561724016,74,1,0.0
230,Buy,6500,67.9580759567,71,0,4825.0233929252
231,Sell,600,68.4246316419,61,1,0.0
232,Buy,6500,67.7688256324,48,0,3252.9036303565
233,Sell,4000,68.4862010979,67,0,0.0
234,Sell,500,68.0097154504,44,1,0.0
235,Sell,300,67.9965172509,51,1,0.0
236,Sell,500,67.8101800741,45,1,0.0
237,Buy,4500,67.6552891584,68,0,4600.5596627725
238,Buy,8000,67.7207256927,49,0,3318.315558943
239,Sell,300,67.9405771824,94,1,0.0
240,Sell,4800,68.3235965636,42,0,0.0
241,Sell,400,67.941983122,50,1,0.0
242,Sell,5200,68.1174539752,81,0,0.0
243,Buy,7000,68.0333879558,99,0,6735.3054076266
244,Sell,400,67.9115570814,46,1,0.0
245,Sell,700,67.7785101487,95,1,0.0
246,Sell,4400,68.1390422776,71,0,0.0
247,Sell,500,68.3068346294,53,1,0.0
248,Sell,4000,68.0453279048,60,0,0.0
249,Sell,300,68.1375457478,94,1,0.0
250,Sell,5600,68.2662580227,44,0,0.0
251,Sell,4000,67.7954196758,68,0,0.0
252,Sell,5200,67.872017028,64,0,0.0
253,Sell,6000,67.8569222182,73,0,0.0
254,Sell,500,68.3668127218,40,1,0.0
255,Sell,400,67.9068185137,94,1,0.0
256,Sell,700,68.6816925695,75,1,0.0
257,Sell,500,68.4137263967,75,1,0.0
258,Sell,4000,67.9068200636,40,0,0.0
259,Sell,500,68.5030883403,76,1,0.0
260,Sell,600,67.9852451478,93,1,0.0
261,Sell,500,68.304574261,74,1,0.0
262,Sell,4800,68.1401704977,86,0,0.0
263,Buy,7500,68.3159888327,49,0,3347.4834528
264,Sell,600,67.8592668287,44,1,0.0
265,Buy,4000,68.1694902375,79,0,5385.3897287598
266,Sell,300,68.4223780137,94,1,0.0
267,Buy,8500,68.3543366053,59,0,4032.9058597136
268,Sell,700,67.7650305832,82,1,0.0
269,Sell,300,68.1297353902,79,1,0.0
270,Sell,600,67.7694416741,97,1,0.0
271,Sell,700,68.1765215248,99,1,0.0
272,Buy,8000,67.9305737516,99,0,6725.1268014131
273,Sell,500,67.9473143291,71,1,0.0
274,Buy,9000,68.2954160107,76,0,5190.451616815
275,Sell,4000,67.6965485182,60,0,0.0
276,Sell,700,68.7674497463,79,1,0.0
277,Sell,400,67.4996123135,65,1,0.0
278,Sell,700,67.8315302515,44,1,0.0
279,Sell,300,67.8825358728,83,1,0.0
280,Sell,4000,68.1120885268,82,0,0.0
281,Buy,4000,67.8787744142,89,0,6041.2109228646
282,Sell,4000,68.3527492087,60,0,0.0
283,Buy,7500,68.0427980584,64,0,4354.7390757394
284,Sell,4000,68.0918661738,74,0,0.0
285,Sell,400,68.1989318662,62,1,0.0
286,Sell,400,67.9926600945,40,1,0.0
287,Sell,700,67.9698143366,97,1,0.0
288,Buy,7500,67.4708172745,59,0,3980.7782191954
289,Buy,8000,67.6433162549,69,0,4667.388821588
290,Sell,4800,68.0449830424,93,0,0.0
291,Sell,400,68.2939465077,82,1,0.0
292,Buy,5000,67.9450320587,60,0,4076.7019235193
293,Sell,700,68.1233215672,41,1,0.0
294,Sell,6000,67.7552468357,96,0,0.0
295,Sell,400,68.1144998503,89,1,0.0
296,Buy,7000,67.6254388663,86,0,5815.7877425
297,Sell,500,67.6869738228,55,1,0.0
298,Sell,700,67.944486127,64,1,0.0
299,Sell,400,67.7731639639,67,1,0.0
300,Buy,7500,67.9764378254,65,0,4418.4684586507
301,Sell,300,67.9984909884,44,1,0.0
302,Sell,5600,68.2330357756,69,0,0.0
303,Buy,6500,67.6071443651,81,0,5476.1786935758
304,Sell,300,68.5254273288,50,1,0.0
305,Buy,5000,67.633491502,55,0,3719.8420326096
306,Sell,400,68.035160884,93,1,0.0
307,Sell,500,67.8135150636,76,1,0.0
308,Sell,700,67.6246390702,60,1,0.0
309,Sell,400,68.2065141668,97,1,0.0
310,Sell,300,68.2993482197,44,1,0.0
311,Sell,4800,67.941910775,85,0,0.0
312,Buy,8500,67.9674596884,66,0,4485.8523394337
313,Sell,400,67.3957323775,100,1,0.0
314,Sell,500,68.4019268471,83,1,0.0
315,Sell,600,67.7046835479,64,1,0.0
316,Sell,5600,68.334093117,86,0,0.0
317,Sell,6000,67.835340172,53,0,0.0
318,Sell,700,68.5470373798,73,1,0.0
319,Sell,5600,68.0940920487,65,0,0.0
320,Sell,300,67.7590173442,41,1,0.0
321,Sell,700,68.1173049798,60,1,0.0
322,Sell,300,67.7810465244,87,1,0.0
323,Buy,9000,67.7782630637,65,0,4405.5870991426
324,Buy,8000,68.2721953552,88,0,6007.9531912608
325,Sell,500,68.7381766055,72,1,0.0
326,Sell,600,68.1636000412,69,1,0.0
327,Sell,700,68.5058071905,79,1,0.0
328,Sell,5600,67.7337988822,46,0,0.0
329,Sell,600,68.7462190655,79,1,0.0
330,Sell,300,67.9413869595,93,1,0.0
331,Buy,6000,67.6622936424,100,0,6766.2293642409
332,Buy,6500,67.8728469667,50,0,3393.6423483371
333,Sell,400,67.2983313251,44,1,0.0
334,Sell,5600,68.1250753908,86,0,0.0
335,Sell,300,67.8304490466,59,1,0.0
336,Buy,8500,67.9040697805,87,0,5907.6540709037
337,Sell,700,68.5966404225,67,1,0.0
338,Sell,5200,68.272817904,49,0,0.0
339,Sell,400,68.1693937857,86,1,0.0
340,Sell,500,68.4531364187,72,1,0.0
341,Buy,7000,67.8591233827,95,0,6446.616721357
342,Sell,700,68.2586535243,66,1,0.0
343,Sell,600,68.0415025053,54,1,0.0
344,Buy,6000,67.9609372839,89,0,6048.5234182694
345,Buy,9000,67.9303287126,79,0,5366.4959682947
346,Buy,8000,67.8113089698,96,0,6509.8856611041
347,Sell,600,67.9059582256,44,1,0.0
348,Buy,7000,67.6687323383,69,0,4669.1425313457
349,Sell,600,67.8101036882,50,1,0.0
350,Sell,4800,68.1352375169,59,0,0.0
351,Sell,600,67.4888921275,77,1,0.0
352,Sell,5600,67.7332421726,80,0,0.0
353,Sell,300,68.2204461382,55,1,0.0
354,Sell,500,68.0338848641,50,1,0.0
355,Buy,4500,67.7238367118,98,0,6636.9359977542
356,Sell,500,67.7130651674,85,1,0.0
357,Buy,8000,68.0478235629,57,0,3878.7259430826
358,Sell,5600,67.7909736456,76,0,0.0
359,Sell,700,67.6170301462,91,1,0.0
360,Sell,500,68.0024452957,61,1,0.0
361,Sell,5200,67.9455666651,67,0,0.0
362,Buy,5500,68.2913367521,69,0,4712.1022358967
363,Sell,700,67.4321157172,96,1,0.0
364,Buy,7000,67.924643268,96,0,6520.7657537305
365,Sell,5600,67.7987059943,64,0,0.0
366,Sell,300,67.9088324316,93,1,0.0
367,Buy,4000,67.9650730126,80,0,5437.2058410092
368,Sell,500,68.3901052087,57,1,0.0
369,Sell,400,68.4214267721,93,1,0.0
370,Sell,300,67.9711321048,89,1,0.0
371,Sell,400,67.6494650333,72,1,0.0
372,Sell,600,68.3900271511,50,1,0.0
373,Sell,700,68.0432580267,71,1,0.0
374,Sell,600,68.184471727,85,1,0.0
375,Sell,600,67.8806571498,97,1,0.0
376,Buy,6500,67.8506923152,64,0,4342.4443081738
377,Sell,600,68.5472842319,49,1,0.0
378,Sell,600,68.7880147094,95,1,0.0
379,Sell,400,68.1267369615,71,1,0.0
380,Sell,600,67.8838479626,74,1,0.0
381,Sell,6000,67.9593552999,76,0,0.0
382,Sell,300,68.360858716,63,1,0.0
383,Sell,400,68.3980576096,55,1,0.0
384,Sell,4800,67.9010343017,81,0,0.0
385,Buy,6000,67.8422028564,42,0,2849.3725199687
386,Sell,5200,68.1265073418,88,0,0.0
387,Buy,7500,68.6715719996,82,0,5631.0689039653
388,Sell,300,67.9129607449,99,1,0.0
389,Buy,4000,68.5193025187,90,0,6166.737226683
390,Sell,4000,67.7156679558,90,0,0.0
391,Buy,5000,67.7534643481,73,0,4946.0028974098
392,Sell,600,68.0937135696,82,1,0.0
393,Sell,500,67.9666032423,89,1,0.0
394,Sell,6000,67.9245244735,48,0,0.0
395,Sell,400,67.8505288288,56,1,0.0
396,Sell,500,67.9445754407,80,1,0.0
397,Sell,600,67.6096895728,41,1,0.0
398,Buy,5000,68.3226166405,88,0,6012.3902643642
399,Sell,700,68.11542641,69,1,0.0
400,Sell,500,67.8526563069,92,1,0.0
401,Buy,4000,67.9060910506,62,0,4210.1776451399
402,Sell,300,68.6480261363,81,1,0.0
403,Sell,500,67.7775644064,54,1,0.0
404,Sell,5600,67.8682907034,48,0,0.0
405,Buy,5500,67.685994839,81,0,5482.5655819585
406,Sell,400,68.3605602574,100,1,0.0
407,Sell,600,67.675922318,44,1,0.0
408,Sell,500,68.3448657303,91,1,0.0
409,Sell,600,67.8556638863,81,1,0.0
410,Sell,700,67.1658689894,72,1,0.0
411,Sell,500,68.1599329454,80,1,0.0
412,Sell,700,68.3245735191,67,1,0.0
413,Sell,5200,68.5229782997,69,0,0.0
414,Sell,700,67.7196895945,99,1,0.0
415,Buy,4500,68.218946305,82,0,5593.9535970069
416,Sell,700,67.8540969886,43,1,0.0
417,Buy,8000,67.9241912997,67,0,4550.9208170789
418,Sell,400,67.7278000539,48,1,0.0
419,Sell,700,68.1022171811,40,1,0.0
420,Sell,6000,68.0277676747,91,0,0.0
421,Buy,7500,68.2597761469,90,0,6143.3798532186
422,Sell,600,67.8734282585,99,1,0.0
423,Buy,6500,67.8275180736,83,0,5629.6840001078
424,Sell,5200,67.3425102453,62,0,0.0
425,Sell,5600,67.9257700809,56,0,0.0
426,Sell,400,67.6594487122,53,1,0.0
427,Sell,5600,68.3587005693,59,0,0.0
428,Sell,400,67.474768211,92,1,0.0
429,Sell,5600,68.2454799402,93,0,0.0
430,Sell,600,67.5277120221,91,1,0.0
431,Sell,600,67.7628411939,60,1,0.0
432,Sell,4000,68.1287775423,49,0,0.0
433,Sell,4000,67.5955342848,79,0,0.0
434,Buy,7500,68.5137524405,68,0,4658.9351659561
435,Sell,700,68.1288755796,41,1,0.0
436,Sell,600,68.3073019169,41,1,0.0
437,Sell,300,68.0123529904,71,1,0.0
438,Sell,4800,67.6462533653,49,0,0.0
439,Sell,500,67.7772108525,73,1,0.0
440,Sell,400,67.6372766652,80,1,0.0
441,Sell,4000,67.5191267341,87,0,0.0
442,Sell,600,67.6551099122,64,1,0.0
443,Sell,4400,68.4352429039,52,0,0.0
444,Sell,4800,67.7292150395,100,0,0.0
445,Sell,500,68.0493195274,97,1,0.0
446,Sell,500,67.9510713338,69,1,0.0
447,Sell,500,67.9157173337,59,1,0.0
448,Sell,700,68.3648019134,76,1,0.0
449,Sell,600,68.0460684677,96,1,0.0
450,Sell,6000,67.9551877701,78,0,0.0
451,Sell,700,68.0800059456,60,1,0.0
452,Sell,300,68.2446377589,54,1,0.0
453,Sell,700,68.0778961582,75,1,0.0
454,Buy,9000,67.6820488123,42,0,2842.6460501172
455,Sell,500,67.7117486909,96,1,0.0
456,Sell,500,68.1705750272,74,1,0.0
457,Sell,4400,67.4729923525,82,0,0.0
458,Sell,600,68.3572127621,87,1,0.0
459,Sell,5200,67.7590955105,88,0,0.0
460,Sell,700,68.4587766055,47,1,0.0
461,Sell,700,68.1865184102,74,1,0.0
462,Sell,400,67.898245701,66,1,0.0
463,Sell,4400,68.1745007043,68,0,0.0
464,Sell,400,67.8728122638,72,1,0.0
465,Sell,700,67.2717446851,43,1,0.0
466,Sell,5200,68.0430541965,100,0,0.0
467,Buy,8500,67.9433834473,49,0,3329.2257889196
468,Sell,700,68.2274298624,86,1,0.0
469,Sell,700,67.8370396733,59,1,0.0
470,Sell,700,67.5887112421,43,1,0.0
471,Sell,700,67.9421677182,64,1,0.0
472,Sell,500,68.7024154624,76,1,0.0
473,Sell,400,68.1982608088,62,1,0.0
474,Sell,700,67.8011836373,94,1,0.0
475,Sell,300,67.6654327305,52,1,0.0
476,Sell,600,68.327769626,47,1,0.0
477,Sell,300,67.6203837365,58,1,0.0
478,Sell,500,68.0242781636,86,1,0.0
479,Sell,300,67.8068691052,70,1,0.0
480,Sell,300,67.9124615347,60,1,0.0
481,Sell,300,67.8966066227,57,1,0.0
482,Sell,4800,67.4489009384,98,0,0.0
483,Sell,4000,67.8401479569,78,0,0.0
484,Sell,500,68.0024531697,99,1,0.0
485,Sell,400,68.3079210046,48,1,0.0
486,Sell,500,67.8032721409,59,1,0.0
487,Sell,6000,68.2141947572,86,0,0.0
488,Buy,5500,67.9330420538,83,0,5638.4424904668
489,Sell,700,68.1820094788,96,1,0.0
490,Sell,500,68.1516292975,80,1,0.0
491,Sell,600,68.2557296051,52,1,0.0
492,Sell,300,67.76456114,67,1,0.0
493,Buy,9000,67.6475069379,48,0,3247.0803330212
494,Buy,4500,67.8068982707,95,0,6441.6553357177
495,Buy,7000,68.2900075411,80,0,5463.200603289
496,Sell,500,68.3728456417,74,1,0.0
497,Sell,5600,68.1303128012,76,0,0.0
498,Buy,7500,68.1722176318,48,0,3272.266446326
499,Sell,600,68.104991246,80,1,0.0
500,Sell,5600,67.6007715153,51,0,0.0
501,Sell,300,67.8350013754,89,1,0.0
502,Sell,700,67.8157879154,41,1,0.0
503,Buy,9000,67.7719860584,51,0,3456.3712889808
504,Sell,300,68.2020815105,57,1,0.0
505,Sell,400,67.7297435766,48,1,0.0
506,Buy,4000,67.8231664409,46,0,3119.8656562813
507,Sell,500,68.0713937763,51,1,0.0
508,Sell,5600,67.4055199196,60,0,0.0
509,Sell,4000,67.707086717,83,0,0.0
510,Sell,4000,67.7449480772,40,0,0.0
511,Sell,700,67.5476977043,77,1,0.0
512,Sell,400,67.9529060849,87,1,0.0
513,Sell,4000,68.2890839469,65,0,0.0
514,Sell,600,67.7321645182,75,1,0.0
515,Sell,5200,67.8367340891,45,0,0.0
516,Buy,5500,68.1280540875,54,0,3678.9149207226
517,Buy,6500,67.6758871002,58,0,3925.2014518105
518,Buy,8000,68.1146216024,91,0,6198.4305658213
519,Sell,300,67.4823917734,71,1,0.0
520,Sell,300,67.6183475736,47,1,0.0
521,Buy,5000,68.2292560665,42,0,2865.6287547938
522,Buy,9000,68.3023413004,86,0,5874.0013518319
523,Sell,300,67.7727603343,83,1,0.0
524,Sell,600,68.0755944264,98,1,0.0
525,Sell,300,67.8772641919,51,1,0.0
526,Sell,6000,68.1306814662,99,0,0.0
527,Sell,6000,67.8997704079,97,0,0.0
528,Sell,300,67.9022272205,48,1,0.0
529,Sell,600,67.7714421287,93,1,0.0
530,Buy,4500,68.1769511287,73,0,4976.9174323929
531,Sell,500,67.8377413594,73,1,0.0
532,Sell,400,67.5052425701,56,1,0.0
533,Sell,6000,68.0739669021,78,0,0.0
534,Sell,500,67.9562787212,83,1,0.0
535,Sell,500,67.3238757009,89,1,0.0
536,Buy,8500,67.7474659336,100,0,6774.7465933574
537,Sell,300,68.4410764806,75,1,0.0
538,Sell,600,67.9205999742,52,1,0.0
539,Sell,700,68.0491871969,88,1,0.0
540,Buy,7000,68.3675965556,74,0,5059.2021451147
541,Sell,600,67.8670130559,43,1,0.0
542,Sell,300,68.2937460052,45,1,0.0
543,Buy,6000,68.0825332839,68,0,4629.6122633048
544,Buy,4000,68.1899292167,77,0,5250.6245496846
545,Sell,400,68.0859023706,61,1,0.0
546,Sell,500,67.6822995115,83,1,0.0
547,Buy,6000,67.9257717126,51,0,3464.2143573427
548,Sell,700,68.1117197732,74,1,0.0
549,Buy,7500,68.2503808477,97,0,6620.2869422237
550,Sell,500,67.8811180548,62,1,0.0
551,Sell,300,68.0144012112,62,1,0.0
552,Buy,4000,67.7432665415,47,0,3183.9335274515
553,Sell,400,67.649353353,72,1,0.0
554,Sell,600,68.1120273787,80,1,0.0
555,Sell,700,68.5793737003,48,1,0.0
556,Sell,600,67.9355180309,78,1,0.0
557,Buy,8500,67.476700765,100,0,6747.6700765004
558,Sell,400,68.3711562036,68,1,0.0
559,Sell,300,67.9790909369,71,1,0.0
560,Buy,7000,68.161928116,75,0,5112.1446087032
561,Buy,6500,67.6493629802,77,0,5209.0009494732
562,Sell,300,68.1837696456,83,1,0.0
563,Buy,5500,67.8444602995,80,0,5427.5568239592
564,Sell,5200,67.9148532392,58,0,0.0
565,Buy,5500,67.8126216578,80,0,5425.0097326255
566,Buy,6000,68.2409105179,58,0,3957.9728100389
567,Buy,6000,68.0281739568,69,0,4693.9440030176
568,Sell,500,67.8163710644,100,1,0.0
569,Sell,4000,68.1210409858,93,0,0.0
570,Buy,8500,67.7171518889,43,0,2911.8375312224
571,Sell,300,67.4412060849,54,1,0.0
572,Buy,7000,68.0066556345,58,0,3944.3860268032
573,Buy,4000,68.5783826127,46,0,3154.6056001861
574,Sell,300,68.0943505236,54,1,0.0
575,Sell,600,67.6426040156,78,1,0.0
576,Sell,4800,68.4352330546,57,0,0.0
