ID,Type,Amount,Price,RP,Smallsell,PV
81,Sell,400,67.8421083523,56,1,0.0
82,Sell,300,67.2652401184,98,1,0.0
83,Sell,600,68.1743461317,76,1,0.0
84,Sell,5200,67.5667649178,92,0,0.0
85,Sell,5200,67.8261747823,44,0,0.0
86,Sell,300,67.7451325468,82,1,0.0
87,Sell,300,68.063806881,63,1,0.0
88,Sell,400,68.6576920199,76,1,0.0
89,Sell,700,68.3857849449,53,1,0.0
90,Sell,5600,67.8605600197,57,0,0.0
91,Sell,600,68.1400592939,67,1,0.0
92,Sell,500,68.0777051497,47,1,0.0
93,Sell,400,67.6546812899,100,1,0.0
94,Sell,5600,67.8801442617,52,0,0.0
95,Buy,7000,68.2394541593,60,0,4094.3672495565
96,Sell,400,67.963771815,68,1,0.0
97,Sell,400,67.7360200794,49,1,0.0
98,Sell,500,68.0832597789,97,1,0.0
99,Sell,300,67.8515950222,82,1,0.0
100,Buy,5500,68.1283187253,86,0,5859.0354103728
101,Buy,9000,67.7707479548,98,0,6641.5332995665
102,Sell,500,67.5825492206,73,1,0.0
103,Buy,7000,67.8474821578,76,0,5156.4086439957
104,Sell,4400,68.3112967916,43,0,0.0
105,Sell,400,68.0538336138,90,1,0.0
106,Sell,300,68.0082892066,53,1,0.0
107,Sell,500,68.1033365976,64,1,0.0
108,Buy,6000,67.5534772332,77,0,5201.6177469602
109,Sell,400,68.1047609197,85,1,0.0
110,Sell,400,67.6008451584,58,1,0.0
111,Sell,300,67.5011769771,73,1,0.0
112,Sell,400,68.1155833134,63,1,0.0
113,Sell,400,67.889916706,42,1,0.0
114,Sell,500,67.770678824,62,1,0.0
115,Sell,600,68.0199967688,91,1,0.0
116,Buy,4000,67.7284908707,78,0,5282.8222879154
117,Buy,8000,68.6862425923,72,0,4945.4094666486
118,Sell,700,68.3023500982,53,1,0.0
119,Sell,5600,68.2456562431,40,0,0.0
120,Sell,4000,67.793764582,80,0,0.0
121,Sell,300,68.360091595,60,1,0.0
122,Sell,600,67.605142543,96,1,0.0
123,Sell,5600,68.3483770399,51,0,0.0
124,Sell,700,68.0234289171,84,1,0.0
125,Sell,300,68.1811425683,50,1,0.0
126,Buy,9000,67.6142335269,49,0,3313.0974428177
127,Buy,4000,68.3576905871,66,0,4511.6075787465
128,Sell,5200,67.8702443999,41,0,0.0
129,Sell,700,68.4830594366,70,1,0.0
130,Sell,500,68.5896007469,85,1,0.0
131,Sell,4400,68.2183279812,66,0,0.0
132,Sell,600,68.1041086375,51,1,0.0
133,Sell,500,68.3228603817,83,1,0.0
134,Sell,600,68.1125168043,52,1,0.0
135,Sell,700,68.4533785315,59,1,0.0
136,Sell,700,67.9299996246,45,1,0.0
137,Sell,4800,68.3116252368,51,0,0.0
138,Buy,6000,67.9436709006,83,0,5639.3246847513
139,Sell,500,68.1623870867,60,1,0.0
140,Sell,300,67.7042593853,50,1,0.0
141,Sell,4800,67.8523470349,60,0,0.0
142,Sell,300,67.9054206762,64,1,0.0
143,Sell,600,67.9317931687,60,1,0.0
144,Sell,400,67.7014173392,40,1,0.0
145,Buy,8500,68.3265173615,85,0,5807.7539757266
146,Sell,600,68.0679764039,56,1,0.0
147,Sell,600,68.3532342954,91,1,0.0
148,Buy,8000,68.5121315545,73,0,5001.385603478
149,Sell,5200,67.9262463347,93,0,0.0
150,Sell,6000,68.2209454444,97,0,0.0
151,Sell,400,68.417132398,70,1,0.0
152,Sell,600,67.6571489987,57,1,0.0
153,Sell,500,68.4608365289,100,1,0.0
154,Sell,300,68.2484398234,43,1,0.0
155,Sell,500,67.8617338455,70,1,0.0
156,Sell,500,67.9541962137,96,1,0.0
157,Sell,400,67.8576299242,89,1,0.0
158,Sell,700,68.5484957944,79,1,0.0
159,Sell,4400,68.1736948807,73,0,0.0
160,Buy,8500,67.8201066944,46,0,3119.7249079419
161,Sell,500,67.9883763713,40,1,0.0
162,Sell,600,68.6008664842,86,1,0.0
163,Sell,500,68.0960531253,44,1,0.0
164,Sell,700,68.3876543046,56,1,0.0
165,Sell,300,68.2188919623,44,1,0.0
166,Sell,4800,67.7429198926,63,0,0.0
167,Buy,7000,68.3549388918,79,0,5400.0401724494
168,Sell,6000,68.0825712503,94,0,0.0
169,Buy,8500,68.0995847071,43,0,2928.2821424033
170,Sell,600,68.0255115268,54,1,0.0
171,Sell,500,68.1321410139,60,1,0.0
172,Sell,700,67.915404197,59,1,0.0
173,Sell,5200,67.6464522088,64,0,0.0
174,Sell,700,68.2291979191,69,1,0.0
175,Buy,7500,68.0917540401,46,0,3132.2206858465
176,Sell,500,67.6066622875,67,1,0.0
177,Sell,600,68.2849911796,40,1,0.0
178,Sell,700,68.1822681393,54,1,0.0
179,Sell,600,68.4586831708,60,1,0.0
180,Sell,300,67.828339565,64,1,0.0
181,Buy,6500,68.1198337697,84,0,5722.0660366528
182,Sell,400,68.2545608435,67,1,0.0
183,Sell,4000,67.8517680475,89,0,0.0
184,Sell,700,68.4710096188,55,1,0.0
185,Sell,500,68.0871421246,78,1,0.0
186,Sell,600,68.0378302694,84,1,0.0
187,Sell,5200,68.4514117775,61,0,0.0
188,Sell,4400,68.2075397965,59,0,0.0
189,Sell,500,68.5631073778,85,1,0.0
190,Sell,4000,68.0584573607,40,0,0.0
191,Sell,300,67.9241262907,40,1,0.0
192,Buy,5500,67.8975084345,94,0,6382.365792844
193,Sell,500,67.6992043285,89,1,0.0
194,Sell,4800,68.3047313292,80,0,0.0
195,Sell,4000,68.0142923298,60,0,0.0
196,Sell,700,67.833166534,63,1,0.0
197,Sell,400,67.7895776614,44,1,0.0
198,Buy,7500,68.3140201414,62,0,4235.4692487666
199,Sell,400,67.8049213531,52,1,0.0
200,Sell,300,67.8130159722,77,1,0.0
201,Sell,600,68.4692459071,57,1,0.0
202,Sell,600,67.6138251084,98,1,0.0
203,Sell,700,67.5418589665,42,1,0.0
204,Sell,700,67.7817639916,57,1,0.0
205,Sell,4800,68.9199708298,66,0,0.0
206,Sell,400,67.950590613,88,1,0.0
207,Sell,5600,67.5141417512,77,0,0.0
208,Sell,300,67.9014873827,96,1,0.0
209,Sell,5600,68.4075328264,59,0,0.0
210,Sell,500,67.8347012835,69,1,0.0
211,Sell,300,67.9871126988,63,1,0.0
212,Sell,300,68.3054144777,57,1,0.0
213,Sell,700,68.0257435903,41,1,0.0
214,Buy,7000,68.3449596705,84,0,5740.9766123178
215,Sell,6000,67.8218481145,49,0,0.0
216,Buy,5000,68.0728267425,83,0,5650.0446196238
217,Sell,300,68.9024752161,97,1,0.0
218,Sell,700,68.1246757041,77,1,0.0
219,Sell,500,68.2341828813,86,1,0.0
220,Sell,5600,68.0517534061,73,0,0.0
221,Sell,5600,68.3333889193,93,0,0.0
222,Sell,300,68.2020009999,96,1,0.0
223,Sell,400,67.9904995981,80,1,0.0
224,Sell,700,68.1016278208,84,1,0.0
225,Sell,400,68.3048273135,68,1,0.0
226,Sell,400,68.0551827635,94,1,0.0
227,Sell,500,68.1589184979,96,1,0.0
228,Sell,300,67.9905347378,67,1,0.0
229,Sell,5600,68.5038926241,80,0,0.0
230,Sell,300,68.2491316248,95,1,0.0
231,Buy,9000,67.7935372593,83,0,5626.8635925233
232,Sell,300,67.7702156712,84,1,0.0
233,Sell,600,68.1695804519,57,1,0.0
234,Sell,300,67.5471899043,99,1,0.0
235,Buy,5500,67.5628132031,83,0,5607.713495855
236,Buy,5500,68.0286270446,87,0,5918.4905528759
237,Sell,700,67.8091345681,67,1,0.0
238,Sell,600,67.991436493,46,1,0.0
239,Sell,700,68.1833404021,86,1,0.0
240,Sell,600,67.5783616249,54,1,0.0
241,Sell,500,67.8505792251,77,1,0.0
242,Sell,500,67.8745568579,86,1,0.0
243,Sell,700,67.8536493356,41,1,0.0
244,Buy,5500,68.4519955225,40,0,2738.0798208998
245,Sell,600,67.691878546,50,1,0.0
246,Sell,700,68.1665684064,60,1,0.0
247,Sell,300,68.1635797801,51,1,0.0
248,Sell,400,68.5211794976,40,1,0.0
249,Sell,700,67.766786071,47,1,0.0
250,Sell,700,67.7106140058,66,1,0.0
251,Sell,6000,68.5679993513,92,0,0.0
252,Sell,600,68.1057375905,50,1,0.0
253,Sell,500,68.4076434453,98,1,0.0
254,Sell,500,67.4750971858,80,1,0.0
255,Sell,4000,68.311195466,78,0,0.0
256,Buy,9000,67.855206954,90,0,6106.9686258584
257,Sell,300,67.9984215233,60,1,0.0
258,Sell,500,67.9367255901,58,1,0.0
259,Sell,5200,68.2936078465,88,0,0.0
260,Sell,4400,68.09604162,73,0,0.0
261,Sell,5200,67.9588881568,51,0,0.0
262,Sell,4800,67.9853208249,86,0,0.0
263,Sell,500,67.9967213213,70,1,0.0
264,Sell,700,68.1952312255,53,1,0.0
265,Buy,9000,67.9446613096,86,0,5843.2408726213
266,Sell,400,68.4022385918,65,1,0.0
267,Sell,4400,67.6693430673,91,0,0.0
268,Sell,300,68.2054574009,46,1,0.0
269,Sell,500,67.7816551271,40,1,0.0
270,Sell,400,67.5182048042,50,1,0.0
271,Sell,700,67.7868391301,95,1,0.0
272,Buy,6000,68.0750329338,87,0,5922.5278652383
273,Sell,600,67.3824793338,40,1,0.0
274,Sell,500,67.6988199906,74,1,0.0
275,Buy,5500,68.0253936162,93,0,6326.3616063064
276,Buy,4000,67.6629994313,99,0,6698.6369437027
277,Sell,700,67.8409541899,73,1,0.0
278,Buy,8000,67.7229366623,45,0,3047.5321498054
279,Sell,600,67.9414160042,94,1,0.0
280,Sell,600,68.1900354889,82,1,0.0
281,Sell,400,68.2691211017,68,1,0.0
282,Sell,700,67.5995382099,55,1,0.0
283,Buy,5500,68.235075782,89,0,6072.9217446017
284,Sell,500,68.3179860286,82,1,0.0
285,Sell,700,68.3519173968,85,1,0.0
286,Sell,4400,67.9979976325,81,0,0.0
287,Sell,400,67.986591202,100,1,0.0
288,Sell,400,67.7936328951,74,1,0.0
289,Buy,7500,68.3561191496,69,0,4716.5722213243
290,Sell,700,67.9851770588,41,1,0.0
291,Sell,5200,68.1293414341,75,0,0.0
292,Sell,300,68.5192743719,73,1,0.0
293,Sell,600,67.9671316163,76,1,0.0
294,Sell,600,68.2848351865,58,1,0.0
295,Buy,9000,68.0085012917,61,0,4148.5185787947
296,Sell,5600,68.1587146489,91,0,0.0
297,Sell,700,68.1040519219,70,1,0.0
298,Sell,400,68.2265705698,78,1,0.0
299,Sell,4400,67.7577622582,59,0,0.0
300,Sell,700,67.5874504032,95,1,0.0
301,Buy,6500,68.5301705291,86,0,5893.5946655003
302,Sell,300,68.113939228,99,1,0.0
303,Sell,5600,67.1305769258,74,0,0.0
304,Sell,700,67.5561452393,99,1,0.0
305,Sell,400,68.5869764143,98,1,0.0
306,Sell,600,67.9525614397,97,1,0.0
307,Sell,600,68.286848058,53,1,0.0
308,Sell,300,68.058616784,42,1,0.0
309,Buy,7500,67.5521466053,44,0,2972.2944506314
310,Buy,9000,68.1171323076,96,0,6539.2447015297
311,Buy,5000,67.783874921,92,0,6236.1164927324
312,Sell,300,68.3087090967,83,1,0.0
313,Sell,600,67.9745016852,90,1,0.0
314,Buy,8500,67.82988403,78,0,5290.7309543399
315,Sell,4000,68.1315740621,51,0,0.0
316,Sell,300,67.8502379135,46,1,0.0
317,Sell,400,68.2783882846,67,1,0.0
318,Sell,600,68.3642116952,56,1,0.0
319,Sell,600,67.8614200321,59,1,0.0
320,Sell,4400,67.5447458227,74,0,0.0
321,Sell,4400,68.2723152396,79,0,0.0
322,Sell,300,67.9654846806,42,1,0.0
323,Buy,7500,67.6688366439,96,0,6496.2083178161
324,Sell,5200,68.4133149722,73,0,0.0
325,Buy,5000,68.0580409853,57,0,3879.308336161
326,Sell,500,67.7006567667,41,1,0.0
327,Sell,400,68.2410589944,79,1,0.0
328,Sell,700,68.3940391224,63,1,0.0
329,Sell,600,67.8978476515,89,1,0.0
330,Buy,5000,68.2324688823,91,0,6209.1546682934
331,Sell,400,67.85393308,88,1,0.0
332,Sell,600,68.1959948366,48,1,0.0
333,Sell,600,67.5617794304,100,1,0.0
334,Sell,300,68.1156275982,52,1,0.0
335,Sell,600,67.5891146865,80,1,0.0
336,Sell,700,68.0013816673,43,1,0.0
337,Sell,500,67.9859667153,97,1,0.0
338,Sell,500,67.9607787574,44,1,0.0
339,Buy,9000,67.63036016,80,0,5410.4288127969
340,Sell,5200,68.1085913288,62,0,0.0
341,Sell,6000,67.9153701239,45,0,0.0
342,Buy,8000,68.1281530425,66,0,4496.4581008062
343,Sell,4800,67.6345136652,77,0,0.0
344,Sell,300,68.1071122688,40,1,0.0
345,Sell,4400,68.1804716847,66,0,0.0
346,Sell,5200,67.604294026,74,0,0.0
347,Sell,300,68.2322230896,71,1,0.0
348,Buy,7500,67.4695206122,89,0,6004.7873344889
349,Sell,700,68.152758415,44,1,0.0
350,Sell,600,68.1496845195,52,1,0.0
351,Sell,600,67.9475217208,54,1,0.0
352,Buy,5500,67.9417529527,46,0,3125.3206358245
353,Sell,300,67.3522727556,54,1,0.0
354,Sell,600,68.2715414428,80,1,0.0
355,Sell,700,67.9992149994,71,1,0.0
356,Sell,400,68.0865927977,59,1,0.0
357,Sell,4800,67.9081077153,79,0,0.0
358,Sell,4400,67.8856871829,59,0,0.0
359,Buy,4500,67.7434387531,65,0,4403.3235189496
360,Buy,5500,68.1039133686,79,0,5380.2091561192
361,Sell,400,67.8960625724,60,1,0.0
362,Sell,700,67.5783359461,70,1,0.0
363,Sell,6000,67.7992371186,86,0,0.0
364,Sell,600,68.236237732,83,1,0.0
365,Sell,500,68.2971686617,88,1,0.0
366,Sell,700,67.3953262806,60,1,0.0
367,Sell,500,68.1930651415,65,1,0.0
368,Sell,500,68.0939821872,40,1,0.0
369,Sell,600,68.714391631,43,1,0.0
370,Buy,6500,68.3546606857,96,0,6562.0474258273
371,Buy,8000,68.220078506,78,0,5321.1661234652
372,Sell,400,67.3812647606,60,1,0.0
373,Sell,600,68.1355605064,68,1,0.0
374,Sell,400,67.5963707835,71,1,0.0
375,Buy,7500,67.8720864718,69,0,4683.1739665557
376,Sell,4400,68.1828524189,69,0,0.0
377,Sell,300,68.3740647588,72,1,0.0
378,Sell,4400,67.8624671838,72,0,0.0
379,Sell,5200,67.7776945082,97,0,0.0
380,Sell,5600,67.5750089052,40,0,0.0
381,Sell,400,67.8258392737,67,1,0.0
382,Sell,300,68.2524398169,65,1,0.0
383,Sell,4000,67.7272897404,100,0,0.0
384,Sell,600,67.7077108018,77,1,0.0
385,Sell,700,68.5937900855,84,1,0.0
386,Sell,600,67.9203701069,64,1,0.0
387,Sell,600,67.9248094163,40,1,0.0
388,Sell,400,67.323166182,76,1,0.0
389,Buy,5000,67.8926482363,66,0,4480.9147835969
390,Sell,500,68.4509225664,73,1,0.0
391,Sell,700,68.3547394878,92,1,0.0
392,Sell,5600,68.6065936494,66,0,0.0
393,Sell,300,68.7614213443,94,1,0.0
394,Sell,500,68.0432247891,85,1,0.0
395,Sell,4400,68.2321824496,72,0,0.0
396,Buy,5500,67.975384446,59,0,4010.5476823157
397,Sell,300,67.8632142595,60,1,0.0
398,Sell,400,68.1515735344,40,1,0.0
399,Sell,500,67.5710900467,97,1,0.0
400,Sell,600,67.3161488516,47,1,0.0
401,Buy,9000,68.2963496449,68,0,4644.1517758544
402,Buy,7000,67.8557454914,58,0,3935.6332385034
403,Sell,500,67.9362618876,61,1,0.0
404,Buy,6500,67.8704862445,94,0,6379.825706985
405,Buy,8000,67.8378667477,90,0,6105.4080072956
406,Sell,4000,68.121356377,100,0,0.0
407,Sell,500,67.9263386357,94,1,0.0
408,Sell,700,67.9991248118,52,1,0.0
409,Sell,600,68.0201235186,56,1,0.0
410,Sell,4400,68.100058181,85,0,0.0
411,Sell,4400,68.253921162,84,0,0.0
412,Sell,600,67.6134889666,64,1,0.0
413,Sell,600,67.5850121049,100,1,0.0
414,Sell,6000,67.8059370468,57,0,0.0
415,Buy,9000,68.4034622263,75,0,5130.2596669709
416,Sell,600,68.2993166457,70,1,0.0
417,Sell,300,68.0703061681,58,1,0.0
418,Sell,4400,68.2011734323,92,0,0.0
419,Buy,6000,68.475161126,64,0,4382.4103120667
420,Buy,6500,68.1824722569,49,0,3340.9411405866
421,Sell,700,67.7641652423,81,1,0.0
422,Sell,4800,67.7697963466,85,0,0.0
423,Sell,4000,67.9999878078,93,0,0.0
424,Buy,8500,67.6586680849,41,0,2774.0053914827
425,Buy,4500,67.8323224763,67,0,4544.7656059135
426,Sell,600,68.0811757815,61,1,0.0
427,Sell,300,68.1790403619,82,1,0.0
428,Sell,500,68.1240089199,51,1,0.0
429,Sell,600,67.4410412165,61,1,0.0
430,Sell,500,68.4975905246,57,1,0.0
431,Sell,4800,67.4064181232,50,0,0.0
432,Sell,4400,67.5358734922,64,0,0.0
433,Sell,300,68.6673832052,63,1,0.0
434,Sell,5600,67.837099519,95,0,0.0
435,Sell,600,67.7232953689,73,1,0.0
436,Sell,5600,68.0363711535,82,0,0.0
437,Sell,500,68.1419318692,50,1,0.0
438,Sell,5200,68.2824512039,56,0,0.0
439,Sell,700,67.9708972118,70,1,0.0
440,Sell,4000,68.081333798,55,0,0.0
441,Sell,500,67.9961660317,48,1,0.0
442,Sell,600,67.746733249,91,1,0.0
443,Sell,300,67.7971560497,46,1,0.0
444,Sell,4800,68.1202161726,81,0,0.0
445,Sell,500,68.3860494633,44,1,0.0
446,Sell,500,68.0662605485,83,1,0.0
447,Sell,300,68.0589370998,94,1,0.0
448,Buy,4500,67.5232290443,51,0,3443.68468126
449,Sell,500,68.0167180645,87,1,0.0
450,Buy,8000,68.4174766358,86,0,5883.9029906817
451,Buy,8500,67.6715664158,72,0,4872.3527819406
452,Sell,700,68.0426474409,69,1,0.0
453,Sell,4800,68.1792453056,58,0,0.0
454,Buy,4000,68.2859772311,83,0,5667.736110185
455,Sell,4800,68.164077961,52,0,0.0
456,Sell,300,67.3580857032,81,1,0.0
457,Sell,300,67.5765654511,87,1,0.0
458,Sell,700,68.0340841456,94,1,0.0
459,Sell,600,67.9806883331,86,1,0.0
460,Buy,9000,68.0118360234,85,0,5781.0060619932
461,Sell,4800,68.0276820449,86,0,0.0
462,Sell,400,68.4802886244,94,1,0.0
463,Buy,5000,67.8690516205,80,0,5429.5241296438
464,Sell,300,68.0238815797,56,1,0.0
465,Sell,700,67.8376375973,53,1,0.0
466,Sell,700,68.5220421477,64,1,0.0
467,Sell,5600,67.4022184514,80,0,0.0
468,Buy,7000,68.2961554114,66,0,4507.5462571503
469,Sell,500,67.9867743521,68,1,0.0
470,Buy,8500,68.4186609118,59,0,4036.7009937944
471,Sell,4800,67.6419109024,77,0,0.0
472,Sell,600,67.9858939732,69,1,0.0
473,Buy,5000,68.4678979879,56,0,3834.2022873249
474,Sell,400,68.2326077812,93,1,0.0
475,Sell,600,68.1879218861,47,1,0.0
476,Sell,700,67.5941169942,44,1,0.0
477,Sell,300,67.85603844,52,1,0.0
478,Sell,300,67.6632358335,62,1,0.0
479,Sell,700,68.1154461864,46,1,0.0
480,Buy,4000,67.8033582482,87,0,5898.8921675933
481,Sell,4400,68.1447554455,83,0,0.0
482,Buy,6500,68.4225010048,68,0,4652.7300683245
483,Sell,700,67.781371934,53,1,0.0
484,Sell,700,67.8177374401,98,1,0.0
485,Sell,600,67.928538455,54,1,0.0
486,Sell,600,68.0596284761,47,1,0.0
487,Sell,4000,68.7446328605,88,0,0.0
488,Sell,500,68.0362158233,80,1,0.0
489,Sell,300,67.626832865,60,1,0.0
490,Sell,600,68.3222407617,50,1,0.0
491,Sell,400,68.4139712395,54,1,0.0
492,Sell,4800,67.7413549415,60,0,0.0
493,Buy,7500,68.1731624554,97,0,6612.7967581769
494,Sell,700,68.2758694264,88,1,0.0
495,Sell,700,67.9455058715,54,1,0.0
496,Sell,300,68.4181078061,79,1,0.0
497,Sell,4800,68.3870844147,48,0,0.0
498,Sell,300,68.4673528221,74,1,0.0
499,Sell,500,67.675094555,60,1,0.0
500,Sell,6000,68.0293941182,46,0,0.0
501,Sell,500,68.116773194,52,1,0.0
502,Sell,300,67.9796250162,73,1,0.0
503,Sell,500,68.3131960287,74,1,0.0
504,Sell,700,68.5982287744,55,1,0.0
505,Sell,400,68.459284818,41,1,0.0
506,Buy,8500,67.6854421844,78,0,5279.4644903862
507,Sell,300,67.5531099205,44,1,0.0
508,Sell,400,67.7781416523,83,1,0.0
509,Sell,4000,68.1273445451,65,0,0.0
510,Buy,6000,67.9378120285,52,0,3532.7662254825
511,Buy,7000,67.792603084,50,0,3389.6301542009
512,Sell,5200,68.1096229027,44,0,0.0
513,Sell,600,67.3746300521,41,1,0.0
514,Sell,500,68.290869182,66,1,0.0
515,Sell,4800,67.6941291693,48,0,0.0
516,Sell,500,68.1379846882,48,1,0.0
517,Sell,700,68.0371276271,86,1,0.0
518,Buy,6500,68.2638967066,90,0,6143.7507035967
519,Sell,400,68.5417560377,65,1,0.0
520,Sell,600,68.5920494918,65,1,0.0
521,Sell,700,68.4488238215,50,1,0.0
522,Sell,700,67.4681245322,85,1,0.0
523,Sell,300,67.7811148472,85,1,0.0
524,Sell,5200,68.2060088335,75,0,0.0
525,Sell,500,68.2579522906,67,1,0.0
526,Sell,400,68.0341355199,41,1,0.0
527,Sell,300,67.5415639643,46,1,0.0
528,Buy,4000,68.1913532105,45,0,3068.6108944714
529,Sell,5200,68.1134834229,42,0,0.0
530,Sell,4800,68.3743257775,49,0,0.0
531,Buy,6000,67.6438444953,59,0,3990.9868252247
532,Sell,700,67.768284614,73,1,0.0
533,Sell,500,67.4965573799,74,1,0.0
534,Sell,4400,67.9871145878,66,0,0.0
535,Sell,500,67.5602752054,81,1,0.0
536,Sell,700,68.1649824484,51,1,0.0
537,Sell,600,68.0765012588,69,1,0.0
538,Sell,700,67.736405609,63,1,0.0
539,Buy,9000,68.0122982362,67,0,4556.8239818232
540,Sell,400,67.8599145438,100,1,0.0
541,Sell,5600,68.3173176065,97,0,0.0
542,Sell,400,68.5924207234,58,1,0.0
543,Sell,4400,68.0967300221,71,0,0.0
544,Sell,5600,67.9117746862,53,0,0.0
545,Buy,5500,67.833372501,81,0,5494.503172577
546,Buy,8500,67.9412970375,94,0,6386.4819215283
547,Sell,600,68.115218942,79,1,0.0
548,Sell,500,68.5154435465,75,1,0.0
549,Sell,700,67.9181274355,79,1,0.0
550,Sell,500,68.1763029694,40,1,0.0
551,Sell,500,67.7668798989,61,1,0.0
552,Buy,7500,68.03542252,41,0,2789.4523233191
553,Sell,600,68.2264567726,67,1,0.0
554,Buy,5000,68.4896764866,87,0,5958.6018543348
555,Sell,300,68.1520949794,51,1,0.0
556,Buy,5500,67.6637599511,56,0,3789.170557263
557,Sell,300,67.7093864002,55,1,0.0
558,Sell,6000,67.8709369811,65,0,0.0
559,Sell,6000,67.9789972151,48,0,0.0
560,Sell,500,67.5611629051,44,1,0.0
561,Sell,500,68.041193381,54,1,0.0
562,Sell,400,67.7764996474,55,1,0.0
563,Sell,4000,68.0397827686,97,0,0.0
564,Sell,500,67.5415626228,43,1,0.0
565,Sell,300,67.7211609802,76,1,0.0
566,Sell,300,67.1994364697,82,1,0.0
567,Sell,600,67.8322431158,68,1,0.0
568,Sell,600,67.3162909363,62,1,0.0
569,Sell,300,67.6730479573,78,1,0.0
570,Buy,5000,67.6517187234,60,0,4059.1031234067
571,Sell,600,68.3627512671,47,1,0.0
572,Sell,400,67.6565034219,57,1,0.0
573,Sell,5600,68.003544868,96,0,0.0
574,Sell,5200,68.0426339526,85,0,0.0
575,Sell,600,68.4300496502,49,1,0.0
576,Sell,700,67.8568002009,53,1,0.0
577,Sell,4400,67.9139281655,79,0,0.0
578,Sell,500,68.02945373,74,1,0.0
579,Buy,9000,68.2123175263,77,0,5252.3484495235
580,Sell,600,67.8014624821,40,1,0.0
